"Dates","EUNW GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2019-07-16,105.28,25.373,4.6915,4.879,122,25.755,79.38,10.822,25.325,4.461,100.515,54.194,144.645,224.36,178.68,217.1,133.835,1.8302,49.06,3.839,44.93,30.035,28.39,0.979,18.73
2019-07-17,105.15,25.215,4.6695,4.874,120.58,25.605,78.64,10.722,25.175,4.4525,100.53,54.132,144.65,224.95,179.28,217.28,133.99,1.8058,49.08,3.851,44.925,29.535,29.025,0.9905,18.628
2019-07-18,104.955,25.193,4.6405,4.844,120.28,25.67,78.96,10.7,25.27,4.4295,100.28,54.324,144.65,225.45,179.455,218.21,133.965,1.8118,49.18,3.8105,44.78,29.83,29.545,0.9888,18.742
2019-07-19,105.035,25.325,4.695,4.766,122.74,25.905,79.26,10.732,25.31,4.4465,100.635,54.604,144.655,225.48,179.87,218.79,134.145,1.8126,49.175,3.7695,44.67,29.95,29.855,0.9836,19.062
2019-07-22,105.09,25.275,4.6565,4.7655,123.18,26.095,79.34,10.768,25.255,4.3685,100.99,54.68,144.65,225.47,180.105,218.69,134.305,1.8082,49.385,3.737,44.7,29.95,29.385,0.9854,19.03
2019-07-23,105.325,25.337,4.703,4.7635,123.8,26.22,79.2,10.792,25.265,4.3205,101.725,54.784,144.645,225.75,180.875,218.61,134.58,1.8164,49.035,3.709,44.39,30.165,30.095,0.9898,19.004
2019-07-24,105.54,25.413,4.7495,4.7345,123.88,26.275,78.9,10.778,25.29,4.3435,101.925,54.856,144.705,226.49,181.065,219.64,134.94,1.8034,49.54,3.7285,44.72,30.1,30.375,0.9936,18.982
2019-07-25,105.72,25.204,4.736,4.714,122.12,26.08,77.21,10.746,25.095,4.3345,101.865,54.62,144.655,226.2,180.53,219.35,134.94,1.8048,48.45,3.707,43.97,29.52,29.875,1.0086,18.744
2019-07-26,105.71,25.276,4.7475,4.757,122.52,26.1,76.94,10.728,25.105,4.3645,102.135,54.642,144.62,226.13,181.19,220.17,135.04,1.8136,48.435,3.683,44.04,29.22,30.47,1.0158,18.674
2019-07-29,105.635,25.153,4.7155,4.712,120.44,26.12,76.59,10.652,25.02,4.2895,101.855,54.488,144.62,226.33,181.05,220.05,135.085,1.8076,48.215,3.7065,43.93,29.57,30.78,1.0206,18.418
2019-07-30,105.305,25.008,4.6845,4.6265,120.32,25.85,76.84,10.612,24.935,4.297,101.615,54.374,144.63,226.35,180.695,219.7,134.97,1.7912,48.445,3.706,44.055,29.205,30.72,1.009,18.298
2019-07-31,105.275,24.993,4.668,4.652,120.04,25.9,77.34,10.594,25.195,4.3275,101.73,54.562,144.685,227.25,181.55,220.45,134.915,1.7794,48.235,3.706,43.86,28.96,30.825,1.0202,18.482
2019-08-01,105.305,25.084,4.712,4.6625,117.9,25.995,77.54,10.686,25.205,4.314,102.575,54.352,144.655,227.08,183.47,219.94,134.955,1.798,48.455,3.6945,43.92,28.885,30.805,1.0172,18.082
2019-08-02,105.005,24.047,4.464,4.555,114.96,24.805,75.19,10.4,24.805,4.2055,101.95,53.716,144.625,227.71,184.13,219.78,134.725,1.7544,46.74,3.5525,42.305,27.78,29.815,0.9972,17.882
2019-08-05,104.515,23.101,4.261,4.408,109.78,24.105,71.36,10.134,24.15,4.148,100.645,52.92,144.695,227.86,184.195,219.72,134.605,1.6596,45.035,3.446,40.795,26.68,29.415,0.95,17.372
2019-08-06,104.765,23.172,4.2685,4.422,109.92,24.33,70.92,10.206,24.36,4.109,100.89,52.956,144.67,228.33,184.495,220.71,134.685,1.6606,45.045,3.454,40.87,26.54,29.85,0.9504,17.294
2019-08-07,104.715,23.115,4.271,4.371,109.02,24.365,72.09,10.132,24.16,4.13,101.285,52.906,144.75,229.38,185.32,221.53,135.01,1.6656,45.065,3.4855,40.93,26.31,29.615,0.9509,17.14
2019-08-08,104.945,23.62,4.3435,4.522,110.14,24.885,74.01,10.242,24.3,4.2025,101.78,53.458,144.665,228.52,184.15,220.72,135.195,1.6946,46.68,3.5635,42.205,26.54,30.185,0.9573,17.378
2019-08-09,104.87,23.4,4.2925,4.492,109.2,24.57,73.48,10.222,24.065,4.1645,102.035,53.394,144.38,227.59,184.855,219.61,135.265,1.6718,46.42,3.5315,42.025,25.865,29.81,0.9433,17.024
2019-08-12,104.71,23.13,4.266,4.4755,109.7,24.535,72.46,10.148,23.795,4.1345,100.935,52.702,144.435,228.13,185.17,220.49,135.185,1.6584,45.055,3.4815,40.52,25.71,29.085,0.934,16.892
2019-08-13,105,23.502,4.3625,4.476,111.24,24.93,73.12,10.198,23.84,4.1615,100.94,53.298,144.575,228.78,185.25,221.43,135.5,1.662,46.24,3.5015,41.415,26.135,29.16,0.9152,17.242
2019-08-14,104.585,23.061,4.2705,4.4555,109.92,24.465,72.58,10.088,23.51,4.138,101.275,53.214,144.65,229.77,187.195,221.88,135.39,1.6624,44.795,3.4195,40.24,25.19,28.73,0.8946,16.636
2019-08-15,104.695,23.125,4.327,4.4455,110.42,24.565,72.88,10.13,23.43,4.179,101.675,53.346,144.765,231.05,188.42,223.86,135.585,1.6492,44.415,3.386,39.965,25.64,28.93,0.8999,16.562
2019-08-16,104.78,23.477,4.397,4.5365,112.74,24.98,73.89,10.274,23.915,4.234,101.985,53.638,144.685,230.46,188.42,223.29,135.555,1.6766,44.625,3.467,40.375,25.71,28.68,0.8957,16.618
2019-08-19,105.025,23.667,4.499,4.5125,112.16,25.15,73.61,10.232,24.055,4.2375,101.87,53.384,144.69,229.87,188.06,222.5,135.555,1.6884,44.635,3.4635,40.285,25.555,28,0.9311,16.826
2019-08-20,105.22,23.67,4.5105,4.497,113.5,25.215,73.36,10.228,23.965,4.2285,101.85,53.392,144.715,230.81,188.68,223.09,135.73,1.691,43.905,3.4745,39.865,25.58,27.725,0.9299,16.892
2019-08-21,105.6,23.811,4.5385,4.4695,113.6,25.335,73.01,10.226,24.135,4.2255,102.08,53.548,144.705,230.59,188.33,222.9,135.695,1.6998,44.495,3.4965,40.305,26.135,27.9,0.9353,16.952
2019-08-22,105.725,23.578,4.4795,4.375,111.96,25.18,72.76,10.248,24.075,4.1745,102.285,53.454,144.68,230.11,188.185,222.81,135.685,1.6756,44.39,3.52,40.265,25.99,27.54,0.9444,16.882
2019-08-23,105.665,23.222,4.3845,4.462,110,24.85,71.99,10.078,23.935,4.105,101.625,53.128,144.725,230.39,188.185,222.76,135.695,1.6494,42.625,3.467,38.99,25.455,27.775,0.9244,16.68
2019-08-26,105.58,23.308,4.4145,4.5165,110.66,24.855,72.33,10.226,24.075,4.081,102.215,53.19,144.72,230.34,188.895,222.72,135.64,1.6632,41.76,3.4715,38.435,25.72,27.675,0.9252,16.88
2019-08-27,105.79,23.442,4.4545,4.57,110.52,24.98,74.2,10.174,24.03,4.085,102.515,53.074,144.845,231.43,189.655,224.02,135.79,1.6752,41.795,3.5255,38.53,25.56,27.165,0.9309,16.818
2019-08-28,105.88,23.445,4.436,4.5225,111.82,25.05,73.93,10.152,24.025,4.067,102.64,53.054,144.915,232.11,190.015,224.2,135.685,1.685,42.135,3.559,38.79,25.755,27.325,0.9475,16.282
2019-08-29,106.04,23.699,4.5055,4.5205,112.94,25.4,74.79,10.178,24.435,3.974,103.025,53.152,144.975,231.74,189.875,224.2,135.755,1.7104,42.835,3.6245,39.435,25.91,27.545,0.967,16.436
2019-08-30,106.105,23.994,4.524,4.5475,115.04,25.74,75.67,10.288,24.78,3.99,104.045,53.518,144.98,231.74,190.99,223.51,135.78,1.7296,44.165,3.692,40.385,26.62,27.8,0.9727,16.932
2019-09-02,106.15,24.034,4.545,4.513,114.38,25.845,75.28,10.288,24.74,3.965,104.16,53.694,145,231.69,191.44,223.08,135.68,1.7278,44.165,3.696,40.455,26.545,28.36,0.9653,17.118
2019-09-03,105.98,23.986,4.543,4.462,113.26,25.685,74.84,10.286,24.665,3.961,104.425,53.772,145.04,232.33,192.68,223.82,135.51,1.7082,43.48,3.69,40.01,26.905,28.93,0.968,16.942
2019-09-04,106.12,24.228,4.592,4.441,115.78,26,74.92,10.334,24.91,4.007,104.49,53.99,145.05,231.81,191.115,224.06,135.43,1.711,44.095,3.743,40.505,27.475,29.35,0.9667,16.93
2019-09-05,106.285,24.504,4.65,4.468,118.02,26.27,75.71,10.294,25.05,3.996,104.1,53.952,145.02,230.35,189.21,223.34,135.08,1.7228,45.28,3.786,41.395,27.7,29.285,0.9862,16.958
2019-09-06,106.255,24.63,4.675,4.526,119.92,26.265,75.97,10.32,25.02,3.994,104.225,54.204,145.01,231.23,189.595,223.91,135.23,1.729,45.53,3.8445,41.75,27.895,28.63,0.9901,17.074
2019-09-09,106.1,24.664,4.6765,4.5255,123.32,26.35,76.23,10.344,25.09,3.9785,103.695,54.052,144.945,230.28,188.44,223.02,134.875,1.7346,45.8,3.835,41.835,27.725,29.03,0.9747,17.552
2019-09-10,105.91,24.566,4.656,4.5195,120.2,26.235,76.32,10.36,25.07,3.925,103.045,54.026,144.91,229.47,187.87,221.9,134.535,1.7214,44.955,3.8325,41.34,27.76,29.16,0.9645,17.616
2019-09-11,105.825,24.92,4.7295,4.5635,121.76,26.545,77.06,10.392,25.485,3.8995,103.39,54.196,144.96,229.96,188.005,222.28,134.57,1.7382,46.25,3.8265,42.1,28.29,29.68,0.9762,17.588
2019-09-12,104.28,25.015,4.7355,4.5665,123.3,26.655,77.02,10.402,25.27,3.864,102.94,54.442,144.735,230.06,186.685,223.68,134.875,1.7384,46.095,3.834,42.115,28.885,30.155,0.9707,17.668
2019-09-13,104.235,25.093,4.76,4.6,124.56,26.795,76.62,10.388,25.05,3.8665,101.825,54.332,144.67,228.87,184.75,222.51,134.605,1.7402,46.05,3.865,42.205,28.99,30.14,0.9764,17.83
2019-09-16,104.22,25.149,4.7515,4.5565,122.66,26.965,75.85,10.414,25.185,3.8675,102.29,54.364,144.71,229.37,186.23,223.07,134.635,1.7388,45.89,3.8915,42.245,29.545,29.94,0.9841,17.94
2019-09-17,104.095,24.882,4.7,4.495,125.72,26.78,75.33,10.344,25.035,3.839,102.05,54.054,144.68,228.86,186.01,222.5,134.34,1.7238,45.52,3.906,41.97,28.515,29.655,0.9794,17.724
2019-09-18,104.155,24.818,4.685,4.4915,121.44,26.84,75.44,10.304,24.795,3.852,102.335,54.24,144.7,229.67,186.52,223.06,134.365,1.7076,45.735,3.8995,42.125,28.39,29.815,0.9987,17.698
2019-09-19,104.265,24.914,4.7035,4.444,123.14,27,75.15,10.364,24.73,3.9205,102.68,54.218,144.725,229.38,186.31,222.87,134.325,1.717,45.805,3.8925,42.18,28.275,29.27,1.0024,17.668
2019-09-20,104.095,25.013,4.6965,4.71,124.38,27.005,75.11,10.356,24.67,3.9295,103.33,54.298,144.685,229.41,187.295,222.61,134.37,1.714,45.19,3.9215,41.905,27.9,29.005,0.9963,17.256
2019-09-23,103.835,24.942,4.643,4.797,123.62,26.925,75.13,10.362,24.65,3.961,103.435,54.29,144.755,230.66,188.62,223.24,134.63,1.703,45.16,3.9205,41.805,27.8,29.23,0.9819,17.086
2019-09-24,103.74,24.744,4.5805,4.772,123.2,26.79,73.28,10.312,24.44,3.994,102.655,54.29,144.76,230.95,188.925,223.8,134.685,1.702,44.965,3.9005,41.59,27.545,29.835,0.9826,17.32
2019-09-25,103.435,24.706,4.5925,4.743,122.72,26.865,73.75,10.38,24.645,3.976,102.785,54.136,144.75,230.68,189.48,223.2,134.68,1.7048,45.055,3.87,41.54,27.12,30.275,0.98,17.24
2019-09-26,103.57,24.785,4.59,4.774,122,27.085,74.75,10.31,24.545,3.9695,103.125,54.338,144.72,230.67,189.67,223.1,134.72,1.7204,45.915,3.866,42.065,27.41,30.25,0.9857,17.264
2019-09-27,103.525,24.817,4.6025,4.789,122.36,27.145,74.65,10.368,24.77,4.0055,103.085,54.282,144.775,230.5,189.34,222.82,134.64,1.7172,46.12,3.8715,42.41,27.05,31.355,0.9955,17.438
2019-09-30,103.52,24.784,4.569,4.7905,123.72,27.315,74.44,10.432,24.855,4.028,103.415,54.368,144.805,230.67,190.39,222.12,134.845,1.7192,45.865,3.878,42.065,26.555,31.495,0.9929,17.32
2019-10-01,103.59,24.533,4.507,4.68,121.78,27.345,73.14,10.342,24.44,3.989,102.985,54.07,144.805,230.43,190.975,221.71,134.875,1.6882,45.41,3.857,41.785,26.49,30.545,0.9869,17.128
2019-10-02,103.225,24.156,4.482,4.6315,119.02,26.975,71.51,10.21,24.075,3.908,102.48,54.122,144.735,230.2,190.89,221.23,134.56,1.6512,44.275,3.786,40.87,26.135,30.305,0.9442,16.764
2019-10-03,NA,NA,NA,NA,121.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-04,102.815,24.47,4.5425,4.6335,120.66,27.24,72.2,10.202,24.355,3.8935,103.32,54.87,144.75,230.83,191.745,221.74,134.75,1.6978,45.08,3.882,41.725,26.865,30.39,0.9369,17.144
2019-10-07,102.75,24.45,4.534,4.5935,121.2,27.36,71.15,10.21,24.345,3.86,103.21,54.61,144.72,230.56,191.185,221.54,134.68,1.6926,44.88,3.904,41.705,26.84,29.72,0.943,17.042
2019-10-08,102.545,24.305,4.4905,4.55,120.78,27.545,70.82,10.11,24.215,3.8095,103.155,54.558,144.775,231,192.28,221.94,134.825,1.6868,44.695,3.865,41.4,26.54,29.215,0.9409,17.122
2019-10-09,102.925,24.387,4.5215,4.616,121.56,27.47,71.13,10.12,24.44,3.782,102.805,54.572,144.7,230.28,191.08,221.65,134.635,1.6894,44.19,3.86,41.085,26.535,28.375,0.9523,17.176
2019-10-10,102.99,24.601,4.5715,4.6285,122.66,27.795,71.65,10.16,24.405,3.7775,102.595,54.612,144.64,229.03,189.31,220.7,134.39,1.7132,44.8,3.8805,41.53,27.075,28.075,0.9645,17.116
2019-10-11,103.38,25.009,4.672,4.6475,125.04,28.095,72.58,10.158,24.525,3.7865,102.16,54.734,144.63,228.58,187.33,220.65,134.385,1.746,45.61,3.9465,42.28,27.865,28.09,0.9832,17.562
2019-10-14,103.33,24.854,4.644,4.6265,126.16,27.99,72.51,10.192,24.475,3.696,102.415,54.75,144.615,228.98,188.24,221.1,134.42,1.7392,45.26,3.9455,42.075,27.645,26.41,0.9846,17.394
2019-10-15,103.61,24.948,4.6755,4.651,124.94,28.165,73.03,10.204,24.505,3.6645,102.285,54.588,144.555,228.55,187.48,221.2,134.415,1.7258,45.455,3.9565,42.165,27.63,26.815,0.9846,17.474
2019-10-16,103.605,24.97,4.6735,4.656,124,28.185,72.94,10.21,24.485,3.6655,101.88,54.382,144.54,228.23,187.07,221.13,134.185,1.7384,44.88,3.975,41.82,27.66,26.375,0.9857,17.568
2019-10-17,103.64,24.994,4.657,4.7085,122.5,28.01,72.98,10.194,24.325,3.711,101.105,54.352,144.57,228.53,186.13,221.6,134.325,1.7414,45.11,3.968,41.99,27.845,26.57,0.9816,17.702
2019-10-18,103.63,24.876,4.6045,4.7395,122.18,27.96,73.62,10.106,24.175,3.709,101.085,54.504,144.5,228.05,185.93,221.1,134.21,1.728,45.22,3.953,41.995,27.645,27.82,0.9817,17.594
2019-10-21,103.68,24.916,4.613,4.721,124.12,28.05,74.17,10.138,24.11,3.771,100.78,54.446,144.535,227.5,185.22,220.34,134.18,1.735,44.99,3.9515,41.63,27.75,27.155,0.9909,17.718
2019-10-22,103.79,25.095,4.6175,4.726,125.72,28.27,74.66,10.156,24.28,3.8175,100.955,54.722,144.545,227.93,185.27,220.58,134.26,1.742,46.815,3.98,42.76,28.185,27.67,0.9914,18.002
2019-10-23,103.755,25.069,4.5765,4.737,125.26,28.2,75.52,10.138,24.175,3.8115,101.34,54.868,144.52,228.2,186.28,220.4,134.33,1.7512,47.13,3.96,42.925,27.81,28.37,0.9902,17.984
2019-10-24,103.5,25.256,4.6155,4.729,127.08,28.505,76.83,10.162,24.205,3.834,101.715,55.046,144.57,228.43,186.585,221,134.49,1.7452,47.84,4.0075,43.48,27.755,28.54,0.9941,17.954
2019-10-25,103.445,25.359,4.653,4.763,127.2,28.525,76.04,10.162,24.04,3.841,101.87,55.292,144.51,227.95,186.34,220.75,134.47,1.7492,48.12,4.0035,43.615,27.59,28.575,0.9914,17.75
2019-10-28,103.405,25.534,4.707,4.7815,126.82,28.585,76.28,10.224,24.035,3.7815,101.51,55.304,144.45,227.08,185.15,220.3,134.28,1.7536,48.475,4.009,43.855,28.075,28.76,0.9917,18.084
2019-10-29,103.395,25.38,4.667,4.8225,126.6,28.555,75.9,10.194,23.8,3.7155,101.09,55.136,144.475,227.48,185.18,220.7,134.3,1.7622,48.16,4.0025,43.5,27.665,28.65,0.9885,18.18
2019-10-30,103.28,25.29,4.6255,4.8475,125.84,28.69,75.97,10.208,23.995,3.759,100.755,54.802,144.425,227.48,185.59,220.69,134.25,1.7636,47.53,3.973,42.985,26.84,28.395,0.9993,18.226
2019-10-31,103.33,25.116,4.61,4.832,124.54,28.42,74.13,10.222,23.84,3.7345,100.885,54.758,144.5,228.28,186.4,221.35,134.555,1.7468,47.165,3.9175,42.67,26.725,27.995,1.0056,17.922
2019-11-01,103.6,25.471,4.683,4.8755,126.94,28.685,74.88,10.304,23.855,3.747,101.45,54.914,144.45,227.26,185.68,220.65,134.55,1.7716,48.37,3.9545,43.5,26.795,28.095,1.0022,18.084
2019-11-04,103.72,25.853,4.774,4.887,129.98,29.43,74.82,10.408,24.245,3.694,101.49,55.15,144.445,227.23,185.41,220.76,134.46,1.792,48.285,4.007,43.715,27.63,28.595,1.0014,18.44
2019-11-05,103.81,26.121,4.8345,4.9015,131.82,29.78,76.66,10.538,24.465,3.78,101.74,55.344,144.435,226.9,185.67,220.9,134.4,1.8246,48.71,3.953,43.75,27.99,28.675,0.993,18.54
2019-11-06,103.825,26.147,4.8555,4.9155,130.16,29.83,75.92,10.562,24.525,3.777,101.555,55.202,144.46,226.98,185.845,221.15,134.44,1.7924,47.925,3.987,43.345,28.225,29.005,0.9732,18.436
2019-11-07,103.92,26.333,4.909,4.9325,133,30,75.24,10.596,24.775,3.8305,101.55,55.228,144.33,225.42,185.14,219.95,134.045,1.8094,48.085,4.0375,43.57,28.155,29.855,0.99,18.52
2019-11-08,103.88,26.165,4.893,4.8635,131.4,29.745,75.78,10.614,24.765,3.842,101.865,55.116,144.315,225.53,185.79,219.8,134.09,1.7988,47.33,4.029,43.025,27.885,29.69,0.9833,18.416
2019-11-11,103.795,25.884,4.809,4.831,129.2,29.38,75.34,10.584,24.535,3.906,101.525,54.908,144.31,224.96,185.155,219.1,133.86,1.7798,46.64,4.02,42.62,27.68,29.33,0.9775,18.312
2019-11-12,103.945,25.885,4.818,4.816,130.98,29.495,75.6,10.55,24.79,3.932,101.605,54.692,144.305,225.01,185.45,219.32,133.935,1.7764,46.245,3.9835,42.085,27.65,29.62,0.9869,18.286
2019-11-13,103.635,25.63,4.748,4.7825,129.38,29.4,74.57,10.476,24.765,3.901,101.46,54.478,144.26,225.4,186.52,219.38,134.05,1.7666,45.765,3.912,41.55,27.62,30.125,1.0062,18.108
2019-11-14,103.565,25.59,4.724,4.7795,130.3,29.29,73.93,10.466,24.56,3.919,101.52,54.49,144.24,224.74,185.005,219.12,134.17,1.7712,45.785,3.9155,41.545,27.755,29.565,1.0268,18.038
2019-11-15,103.605,25.81,4.721,4.8155,131.76,29.535,74.99,10.46,24.37,3.921,101.29,54.718,144.265,225.08,184.24,219.55,134.07,1.7748,46.35,3.974,42.285,27.96,30.22,1.022,18.174
2019-11-18,103.685,25.706,4.7395,4.785,130.48,29.655,74.22,10.432,24.315,3.929,100.585,54.512,144.285,225.33,183.91,220,134.09,1.7462,45.84,3.969,41.94,27.81,30.625,1.0214,18.074
2019-11-19,103.655,25.669,4.7615,4.796,130.66,29.685,74.88,10.442,24.165,3.9355,100.205,54.416,144.29,225.18,184.235,219.55,133.99,1.7402,44.99,3.943,41.27,28.1,30.895,1.0264,17.86
2019-11-20,103.58,25.695,4.7515,4.8465,129.36,29.675,75.43,10.406,24.14,3.956,100.6,54.346,144.31,225.45,184.96,219.75,133.91,1.7444,45.23,3.953,41.495,28.395,30.68,1.018,17.678
2019-11-21,103.62,25.47,4.7235,4.816,126.74,29.45,75.1,10.306,23.97,3.976,100.455,54.336,144.255,225.19,184.76,219.5,133.59,1.7206,45.15,3.902,41.245,28.12,30.565,1.0068,17.578
2019-11-22,103.68,25.604,4.7415,4.8185,127.36,29.55,74.74,10.34,24.125,3.976,100.995,54.518,144.31,225.63,185.34,219.65,133.98,1.7342,46.35,3.9445,42.1,28.075,30.52,1.0222,17.676
2019-11-25,103.945,25.913,4.829,4.9255,129.68,29.73,74.63,10.344,24.49,3.939,101.455,54.382,144.315,225.69,185.77,219.5,134.125,1.732,46.195,3.956,42.075,27.945,29.95,1.0346,17.75
2019-11-26,104.215,25.738,4.827,4.9075,129.22,29.72,74.04,10.282,24.465,3.876,101.45,54.216,144.32,226.03,185.985,219.49,134.36,1.7164,45.1,3.9035,41.16,27.375,30.03,1.035,17.706
2019-11-27,104.33,25.85,4.861,4.951,129.36,29.92,73.98,10.324,24.42,3.844,101.525,54.17,144.3,225.66,185.86,219.35,134.25,1.7434,44.915,3.884,40.94,27.425,30.095,1.0344,17.526
2019-11-28,104.46,25.817,4.876,4.9465,129.18,29.76,73.06,10.336,24.36,3.841,101.5,54.11,144.3,225.44,185.52,219.35,134.215,1.7308,45.535,3.88,41.26,27.035,30.525,1.045,17.456
2019-11-29,104.555,25.533,4.7915,4.874,126.6,29.385,73.88,10.184,24.08,3.8335,101.125,54.234,144.27,225.33,185.3,219.64,134.275,1.724,45.69,3.876,41.395,27.09,30.285,1.0476,17.298
2019-12-02,104.465,25.305,4.726,4.847,125,29.065,74.22,10.114,23.585,3.806,100.185,54.008,144.21,223.96,183.66,218.62,133.86,1.729,46.03,3.83,41.46,26.675,30.43,1.032,17.144
2019-12-03,104.325,25.074,4.6855,4.8035,128.8,29.05,73.69,9.991,23.255,3.754,100.25,54.058,144.25,225.19,185.32,219.6,134.115,1.7134,46.16,3.7985,41.39,26.56,29.65,1.0196,16.95
2019-12-04,104.485,25.41,4.7405,4.8805,125,29.39,74.88,10.076,23.59,3.806,100.46,54.216,144.265,224.73,184.27,219.4,134.005,1.7356,46.855,3.8105,41.97,26.98,30.035,1.026,16.928
2019-12-05,104.545,25.436,4.7575,4.8705,125,29.53,75.53,10.096,23.545,3.8225,100.565,54.21,144.215,223.96,183.78,218.5,134.05,1.7218,46.96,3.8345,42.285,26.67,30.285,1.0128,16.956
2019-12-06,104.725,25.706,4.8275,4.8465,125,29.845,76.38,10.192,23.515,3.847,101.345,54.58,144.275,224,184.26,218.55,134.21,1.7366,47.62,3.8255,42.725,26.995,30.175,1.0172,16.788
2019-12-09,104.815,25.664,4.816,4.8615,125,29.785,76.02,10.13,23.425,3.954,101.41,54.612,144.28,224.53,183.995,219.3,134.31,1.7198,47.94,3.8335,42.99,26.72,29.985,1.0052,16.698
2019-12-10,104.815,25.621,4.812,4.8405,125.02,29.655,76.12,10.136,23.4,3.925,101.2,54.468,144.31,224.54,183.35,219.45,134.215,1.7068,47.45,3.8685,42.76,26.425,29.805,1.0058,16.664
2019-12-11,104.84,25.846,4.8495,4.863,125.64,30.02,75.59,10.134,23.33,3.943,101.57,54.642,144.325,225.13,183.73,219.7,134.485,1.713,48.015,3.912,43.2,26.91,29.77,1.0224,16.628
2019-12-12,105.035,26.246,4.9165,4.88,130.12,30.885,75.62,10.24,23.745,3.882,101.235,54.798,144.305,224.38,182.325,219.65,134.215,1.725,48.65,3.9655,43.675,27.295,30.46,1.0236,16.994
2019-12-13,105.315,26.303,4.9255,4.9135,131.4,30.845,75.39,10.212,23.615,3.8855,101.58,54.792,144.335,225.14,183.12,220.55,134.58,1.7294,48.455,4.029,43.795,27.74,30.425,1.0272,17.092
2019-12-16,105.385,26.585,4.993,4.8935,132.92,31.09,76.51,10.248,23.54,3.9155,101.585,54.994,144.31,224.76,182.1,220,134.57,1.7142,49.27,4.0715,44.375,28.33,30.495,1.0266,17.202
2019-12-17,105.355,26.686,5.038,4.918,134.72,31.31,76.42,10.242,23.545,3.921,101.705,55.006,144.355,225.17,181.97,220.44,134.715,1.6914,48.88,4.056,44.12,28.42,30.245,1.0338,17.43
2019-12-18,105.485,26.86,5.076,4.94,135,31.435,77.66,10.402,23.76,3.985,102.28,55.15,144.33,224.4,181.76,220,134.49,1.7036,49.44,4.116,44.555,29.155,29.975,1.0514,17.266
2019-12-19,105.53,26.92,5.07,4.962,135.14,31.36,77.01,10.44,23.91,4.0235,102.025,55.276,144.295,224,182.05,219.75,134.395,1.692,50.15,4.115,45.015,29.225,29.88,1.0434,17.388
2019-12-20,105.64,27.106,5.124,5.002,137.6,31.35,77.77,10.55,24.14,4.041,102.58,55.462,144.28,223.98,182.76,219.72,134.57,1.704,50.36,4.145,45.24,29.295,30.12,1.04,17.404
2019-12-23,105.7,27.065,5.114,4.967,135.68,31.32,78.31,10.612,24.025,4.084,102.61,55.496,144.255,224.11,182.555,219.6,134.525,1.714,50.46,4.094,45.16,29.115,30.265,1.051,17.386
2019-12-27,105.82,27.188,5.144,4.9385,136.98,31.315,77.98,10.582,23.84,4.0445,102.455,55.412,144.27,224.36,181.94,220.07,134.65,1.7198,50.96,4.113,45.395,29.5,30.39,1.0642,17.574
2019-12-30,105.74,27.154,5.147,4.93,138.5,31.155,77.57,10.588,24.01,3.9875,102.04,55.536,144.24,223.6,181.01,219.15,134.25,1.707,51.11,4.085,45.515,29.34,30.6,1.0594,17.542
2020-01-02,105.93,27.372,5.254,4.9465,135.84,31.52,77.88,10.568,24.14,4.0245,102.125,55.702,144.195,223.78,181.835,219.53,134.42,1.6908,51.52,4.0575,45.705,29.245,30.99,1.0724,17.92
2020-01-03,105.81,27.233,5.206,4.91,137,31.2,78.05,10.602,24.165,3.9595,102.12,55.532,144.255,224.88,182.85,220.6,134.66,1.7062,51.63,4.115,45.9,29.015,30.335,1.062,17.674
2020-01-06,105.645,26.965,5.17,4.8115,133.06,30.755,77.54,10.548,23.845,3.927,101.755,55.504,144.235,224.77,182.52,220.58,134.66,1.6926,51.17,4.1145,45.625,28.755,29.885,1.0486,17.622
2020-01-07,105.71,27.079,5.205,4.8345,135.02,30.875,77.37,10.588,23.835,3.9255,102.555,55.508,144.255,224.68,183.47,220.2,134.58,1.7028,50.55,4.082,45.23,28.68,30.115,1.0634,17.532
2020-01-08,105.67,27.175,5.228,4.8915,135.12,30.92,77.98,10.55,23.695,3.905,102.995,55.792,144.24,224.43,183.76,219.75,134.445,1.705,50.87,4.1145,45.54,28.835,30.53,1.0456,17.322
2020-01-09,105.9,27.498,5.31,4.975,139.98,31.38,78.4,10.562,23.925,3.9885,102.78,55.958,144.21,224.05,183.045,219.45,134.32,1.7132,50.69,4.1355,45.44,28.845,32.38,1.0572,17.614
2020-01-10,105.9,27.609,5.318,4.9955,143.26,31.33,79.49,10.562,23.945,4.001,103.025,55.998,144.2,224.33,183.78,219.85,134.28,1.707,50.62,4.169,45.435,28.905,32.435,1.0558,17.738
2020-01-13,105.835,27.817,5.377,5.018,140.64,31.695,79.97,10.588,23.855,4.012,102.675,55.736,144.14,223.53,183.06,219.5,134.09,1.7138,50.22,4.14,45.15,28.69,32.67,1.0558,17.942
