"Dates","MSDEEEMN.Index","MXCN.Index","MXIN.Index","MXKR.Index","MXTW000V.Index","MXID.Index","MXMY.Index","MXTH.Index","MXPH.Index","MXBR.Index","MXMX.Index","MXCL.Index","MXCO.Index","MXPE.Index","MXZA.Index","MXTR.Index","MXGR.Index","MXEG.Index","MXHU.Index","MXCZ.Index","MXPL.Index","MXSA.Index","MXAE.Index","MXQA.Index","MXKW.Index","JPEICORE.Index","GBIE1001.Index","BCEX6T.Index","BCEX4T.Index","IDCOT7.Index","BEIG1T.Index","LECPTREU.Index","IBOXXMJA.Index"
2020-04-12,NA,525.4222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.30686,NA,734.8657,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-13,180.0598,537.2596,490.922,119.45,177.255,295.043,NA,213.9289,NA,17.17048,1160.39205,2770.95356,877.26482,360.18137,968.86507,NA,167542.23879,NA,145.64732,NA,NA,NA,200.20743,63.584,726.0994,361.557,9.28941,12.59437,0.43439,92.57507,0.29627,97.74348,12.23549
2020-04-14,183.2336,562.5348,492.786,120.13,177.09,294.485,NA,213.3857,248.1427,17.66767,1171.39991,2792.34838,875.06612,361.00319,980.51072,58.51943,170532.72429,2.96,145.59247,4.28756,6.60909,255.73524,201.73106,64.17046,734.2618,364.655,9.36288,NA,0.44095,94.74759,0.30508,98.41522,12.409
2020-04-15,183.6062,549.9329,491.082,119.51,176.842,294.446,NA,212.9799,248.8447,18.29927,1144.82001,2670.32152,856.11432,353.71439,969.43299,55.84191,164259.21608,2.86,143.96745,4.05139,6.41723,247.10577,200.86216,63.27303,727.1492,363.513,9.37205,12.55808,NA,95.78696,0.29671,99.83987,12.1849
2020-04-16,182.9376,545.9968,494.171,120.56,176.948,294.822,NA,213.2159,248.5169,16.99167,1140.64981,2665.59904,856.62728,353.6367,987.83459,55.82549,164551.99717,2.8,140.99217,3.953,6.35338,244.42053,196.53025,61.49782,702.5184,364.032,9.51576,12.68107,0.43979,94.80623,0.28463,99.71445,11.911
2020-04-17,183.2017,545.9968,494.147,120.82,177.061,295.403,NA,213.5301,248.7482,17.81059,1148.43103,2758.57182,861.81099,340.93126,1005.76976,55.9402,168194.38685,NA,NA,4.08331,6.41396,249.84965,195.8813,61.3094,702.5184,369.471,9.54565,13.02314,0.45829,95.51104,0.30052,100.98594,12.39637
2020-04-19,NA,553.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.33941,NA,704.4175,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-20,183.1175,550.6542,491.077,121.11,176.867,293.702,NA,212.08,248.4048,17.65278,1142.88868,2729.44802,838.03128,339.07084,1000.23919,55.73229,168638.05803,NA,NA,4.0725,6.26943,252.02619,194.77358,61.214,683.5206,368.912,9.57899,12.9833,0.45143,95.23471,0.29568,101.34842,12.67712
2020-04-21,182.0454,535.1179,486.89,120.22,176.667,292.388,NA,210.5656,248.3964,17.14685,1140.48322,2649.72335,812.8827,316.25784,971.60642,54.37634,164865.27509,2.68,135.99346,3.86377,6.09753,241.01582,191.40376,59.68364,671.1956,360.956,9.41076,12.589,0.44149,92.64812,0.28644,98.88429,12.49751
2020-04-22,182.0569,537.8197,487.075,120.64,176.725,291.435,NA,210.0764,248.0758,17.24891,1152.32988,2663.84061,825.47152,317.82544,990.25518,55.2679,164868.78918,2.7,134.60325,3.90977,6.07064,244.64241,192.78263,61.87788,686.2311,366.44,9.54249,13.02786,0.44631,92.74949,0.29582,99.96617,12.67644
2020-04-23,182.6779,534.506,488.554,120.79,176.919,292.721,NA,211.7803,248.9797,17.28492,1121.50915,2663.94489,838.36693,321.80507,988.54263,56.86895,NA,2.81,138.97977,3.99835,6.24964,248.19019,194.66308,63.27823,683.4034,367.75,9.51179,13.24338,0.45037,93.16692,0.29906,100.01883,12.74542
2020-04-24,182.6818,534.506,489.482,120.07,177.019,294.2,NA,212.6184,249.7776,16.87723,1023.47979,2673.34075,826.08454,311.31813,970.74527,57.4829,165733.95327,2.76,NA,4.02018,6.26492,244.92708,195.13223,63.43074,683.4034,363.16,9.46235,12.94344,0.44471,92.95352,0.28814,99.45931,12.59739
2020-04-26,NA,539.6796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.033,NA,685.6611,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-27,183.2049,546.6362,486.618,119.84,177.157,295.024,NA,213.1065,250.3314,16.89115,1067.93272,2696.24804,856.09463,311.91202,992.42214,NA,169060.22878,2.85,141.43119,4.05659,6.27825,243.02958,200.56754,65.03121,685.9025,368.783,9.58232,13.1419,0.4551,95.00023,0.29244,99.16448,12.64852
2020-04-28,183.604,554.1478,486.058,120.29,177.294,295.869,NA,213.4603,250.8559,17.29082,1117.80835,2802.61263,875.78471,323.59675,1007.08087,58.65174,168126.31753,2.93,140.22204,4.1113,6.32045,243.2263,201.92607,65.62118,688.695,372.119,9.60426,13.27427,0.45837,95.56,0.29401,99.21732,12.70997
2020-04-29,183.5784,559.5901,489.975,122.02,177.356,296.418,NA,213.9733,251.0896,17.57376,1178.20796,2947.35435,920.17883,329.25885,1070.84255,60.64819,169982.51924,3,143.67109,4.31255,6.38278,252.13219,204.47544,65.70258,693.9946,378.392,9.70415,13.57548,0.46341,96.86904,0.30211,100.0482,12.74361
2020-04-30,183.9083,568.7119,491.237,122.06,177.513,298.1,NA,215.7544,252.1696,17.54795,1128.22529,2917.68309,905.0288,332.59578,1043.17455,59.23033,167841.41758,2.93,143.0887,4.40508,6.32271,252.15148,206.63697,65.35961,698.5964,377.124,9.59656,13.93954,NA,98.90332,0.31677,102.01836,12.84591
2020-05-01,183.7448,568.7119,489.529,120.3,177.513,298.1,NA,215.7544,252.1805,NA,1108.53659,2799.75428,900.20932,327.42082,994.42119,NA,NA,NA,NA,NA,NA,NA,206.19796,65.05624,698.5964,371.91,9.41733,NA,NA,98.90332,NA,NA,NA
2020-05-03,NA,557.4973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.19206,NA,693.1868,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-04,182.4204,548.7369,492.686,120.81,177.446,297.383,NA,214.6848,251.4809,17.14819,1075.07339,2852.78899,875.27523,316,1024.89908,57.61797,162459.11944,2.85,138.11061,4.30651,6.25177,244.13532,192.83229,62.32767,688.8929,363.269,9.22483,13.17425,0.44312,96.47588,0.30525,99.98757,NA
2020-05-05,182.4777,561.1075,500.439,122.74,177.37,296.96,NA,214.1562,251.7369,17.63691,1096.30996,2955.51661,901.89114,320.23985,1035.30443,58.71961,161539.0646,2.87,140.29872,4.35378,6.35898,244.8993,197.24701,63.36082,699.0637,369.016,9.39107,13.13776,NA,96.9975,0.30946,101.69793,12.7766
2020-05-06,182.5746,565.0433,501.883,122,177.2,295.118,NA,212.7055,250.7945,17.53688,1071.3519,2931.65541,906.69936,313.03785,1027.59323,58.57575,158702.21262,2.82,141.78798,4.33594,6.296,239.08415,195.85251,62.25357,695.6794,371.714,9.51336,13.18674,0.4544,96.75243,0.30752,100.50097,NA
2020-05-07,182.6659,560.9477,504.133,122.11,177.287,296.148,NA,213.2508,250.9187,17.66839,1023.70295,2932.74762,912.12429,324.31333,1043.16101,59.02957,158813.05724,2.8,142.10782,4.35763,6.31502,241.99691,195.01949,62.56901,697.8101,371.688,9.51683,13.17335,0.45571,97.12313,NA,NA,12.60378
2020-05-08,182.728,560.9477,504.118,123.57,177.45,296.807,NA,213.5619,NA,17.54366,1074.26016,3049.33161,873.53185,325.42639,1062.43201,60.82633,158543.29333,2.77,NA,4.38578,NA,245.14454,194.4082,62.37119,697.8101,374.586,9.67037,13.2753,0.45826,97.95553,0.31058,100.35333,12.71673
2020-05-10,NA,555.7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.59707,NA,703.0314,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-11,183.1557,550.749,509.346,123.51,177.337,296.024,NA,212.8276,250.6883,17.76876,1051.05477,3043.73612,880.1906,322.47409,1037.8886,60.47064,159344.45665,2.75,144.68282,4.3908,6.2427,241.7402,195.56107,63.04462,699.9622,377.984,9.82376,13.29159,0.4553,99.11309,0.3161,NA,13.02234
2020-05-12,183.1302,551.7966,509.232,123.56,177.339,296.132,NA,212.8376,250.3904,17.6458,1034.90922,2992.32329,862.38135,318.15501,1022.37582,60.61865,163059.63027,2.75,147.53905,4.41632,6.35655,247.35659,197.39992,63.29831,706.1296,373.554,9.6847,13.31947,0.45046,98.16317,0.31034,100.2072,13.09617
2020-05-13,182.9736,542.8627,508.456,123.01,177.446,297.016,NA,213.2797,250.2553,17.55318,1009.52689,2883.8662,837.7287,305.27629,997.16319,60.19849,164506.65097,2.71,145.02678,4.26828,6.28028,245.45599,198.95413,62.70062,698.8016,374.74,9.71372,13.53156,0.45463,98.75647,0.30802,101.74829,13.05259
2020-05-14,182.0317,541.0605,507.785,123.3,177.382,296.693,NA,212.7217,249.6329,17.71629,1031.8401,2887.72955,846.71675,303.00501,1004.59098,58.7692,164688.81652,2.71,144.61052,4.20935,6.11127,240.38012,199.93826,63.15797,696.919,372.243,9.69516,13.24256,0.45067,97.63235,0.30072,101.72381,12.92956
2020-05-15,181.6603,541.0605,510.596,123.57,177.312,296.563,NA,212.4424,249.5748,17.20011,1026.58462,2872.07366,839.79828,303.4052,995.54918,58.96174,165687.03952,2.74,NA,4.19254,6.10648,239.33574,199.4492,63.01187,696.919,372.262,9.67764,13.14744,0.44929,97.29592,0.29899,101.77801,12.86075
2020-05-17,NA,554.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.82596,NA,693.0881,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-18,182.166,559.9392,511.781,123.76,177.372,296.556,NA,212.8371,249.2617,16.79559,1081.16234,3008.62591,869.60308,320.02017,1018.50765,60.37201,169427.77446,2.82,142.63409,4.39444,6.21664,249.66131,204.25166,62.34284,696.8059,375.636,9.7623,12.64892,0.45002,96.79761,0.29882,101.20062,12.83802
2020-05-19,182.9893,569.0121,513.611,124.25,177.481,297.317,NA,214.0088,249.389,17.05389,1071.8913,2893.73227,861.95443,314.3197,996.72431,61.69932,NA,2.78,143.50164,4.47162,6.17249,250.5152,208.05242,62.76684,701.1481,377.732,9.87137,12.73214,0.46218,97.93934,0.30248,102.48107,13.1208
2020-05-20,183.725,569.2316,517.61,125.13,177.488,297.503,NA,214.4422,249.9056,17.06685,1087.31778,2938.97595,874.60824,316.06232,996.98433,62.78562,169865.21071,2.79,140.84045,4.50998,6.27106,252.9611,207.78428,63.17524,706.3443,378.75,9.83835,12.94545,0.46037,98.01898,0.30332,102.83102,13.20565
2020-05-21,184.3053,570.9097,522.835,126.18,177.523,297.957,NA,214.8377,250.6963,17.12711,1130.39708,2949.09174,880.39251,316.02921,999.47969,62.9328,171362.22688,2.79,138.00297,4.51666,6.31476,252.10087,208.06535,63.07841,713.858,379.907,9.73848,13.02419,0.4609,98.54077,NA,104.47349,13.19471
2020-05-22,184.545,570.9097,524.307,126.48,177.514,298.11,NA,214.8316,250.7035,16.97482,1130.03306,3000.02755,867.33101,313.69398,992.30345,62.22527,172723.72454,2.79,NA,4.4459,6.25126,250.98968,209.22314,63.46656,713.858,371.593,9.35352,12.95261,0.45298,96.86883,NA,103.52183,13.02259
2020-05-24,NA,570.9097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.20644,NA,713.858,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-25,184.6778,570.9097,NA,127.04,177.535,298.217,NA,214.9292,NA,NA,1199.0269,3035.26118,863.8667,313.85293,NA,61.53187,NA,2.85,NA,4.45197,6.33391,254.21122,209.13824,63.43743,713.858,374.144,9.39851,NA,0.45843,97.19717,NA,NA,13.12943
2020-05-26,185.804,570.9097,523.158,127.71,177.525,297.534,NA,215.0872,251.0102,16.75879,1210.43185,3082.62573,858.81013,322.64942,1006.49599,62.8487,NA,2.95,NA,4.62905,6.39702,268.34983,207.61199,62.95943,713.858,377.293,9.49684,12.87815,0.46622,98.357,0.31093,NA,13.23631
2020-05-27,187.7429,589.2508,522.773,127.19,177.622,298.236,NA,215.6863,251.9301,16.80969,1255.50797,3117.1754,849.77677,330.70615,1037.89522,62.07083,175645.92323,3.13,NA,4.67822,6.47113,268.75716,207.63091,63.76222,713.858,378.007,9.41738,13.10497,0.46427,98.50264,0.31078,104.33383,13.32706
2020-05-28,188.765,589.4848,517.118,126.51,177.693,298.954,NA,216.5934,252.2682,16.82529,1221.33189,3088.91897,818.80527,326.28587,1032.64754,62.51431,174175.63455,3.13,NA,4.7074,6.49783,269.1402,205.68091,62.86823,713.858,374.406,9.25165,13.23712,0.46283,97.99291,0.31776,103.7247,13.12738
2020-05-29,189.1876,589.4848,515.312,126.54,177.658,299.162,NA,217.2269,252.6078,17.61436,1205.78483,3056.30744,825.81546,335.1685,1002.94648,60.05345,174868.75534,3.02,NA,4.64695,6.5018,269.07511,205.38438,62.7793,713.858,374.195,9.37782,13.37357,0.46138,98.31883,0.32497,105.12232,13.24653
2020-05-31,NA,586.0673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.74556,NA,702.6028,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,189.6031,586.7824,515.787,127.31,177.711,298.608,NA,217.0227,252.2298,17.89758,1232.13836,3153.29739,839.93711,337.15184,1022.89308,60.86813,177305.68177,3.04,135.24955,NA,6.60804,273.63824,213.20953,63.57801,717.8044,382.342,9.57168,13.63563,0.4736,99.25439,NA,106.35691,13.33959
2020-06-02,190.7024,589.3668,516.857,128.53,177.691,298.637,NA,217.2768,252.8706,18.14557,1293.71756,3225.42509,867.88974,344.51405,1038.79542,63.63633,180581.29872,3.1,135.3217,4.72758,6.72865,274.36324,212.3669,64.84073,723.2414,387.269,9.65712,13.82198,0.47914,100.187,0.34096,108.08097,13.57876
2020-06-03,191.7505,588.354,519.285,129.09,177.632,297.33,NA,216.6332,253.3501,18.8777,1363.12183,3288.50227,901.0234,366.97517,1077.91225,66.00534,180885.49499,3.06,135.28017,4.95393,6.90505,277.79518,209.20162,64.83821,735.1294,394.231,9.73257,13.77721,0.495,101.9719,0.35424,109.79374,NA
2020-06-04,192.5926,589.6258,514.904,127.46,177.749,298.265,NA,217.8616,254.2653,19.54224,1346.20884,3205.86106,895.25995,365.20434,1084.89717,64.76038,180197.00865,3.04,136.43971,4.93687,6.91832,278.69299,207.31363,64.77789,739.4053,390.329,9.66277,13.68201,0.49152,102.3002,0.34778,110.2077,13.79151
2020-06-05,194.2492,589.6258,519.208,128.2,177.733,297.577,NA,217.8551,255.655,19.4817,1395.73111,3328.64228,943.79594,386.70623,1148.87964,66.56169,181232.63799,3.04,NA,5.05766,7.17015,287.79081,208.00581,64.99768,739.4053,396.884,9.77986,13.81252,0.50728,102.7786,0.35314,110.1831,14.16113
2020-06-07,NA,596.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.43751,NA,746.3207,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-08,195.2211,601.8839,522.929,127.94,177.776,298.427,NA,218.4532,256.6118,19.58731,1444.73474,3402.47099,961.03977,394.57975,1167.61137,66.9048,180003.24395,NA,144.75719,5.08204,7.22675,288.11589,210.24462,66.79231,741.0828,399.24,9.741,13.89386,0.5088,103.7514,0.36321,NA,14.22861
2020-06-09,194.5322,611.4384,520.303,127.77,177.732,297.699,NA,218.0516,256.0555,19.71052,1439.94534,3331.63184,953.7424,382.04179,1139.2048,67.0651,177500.96285,3.02,143.32896,5.03828,7.12565,285.7583,209.91157,65.65083,735.8314,398.214,9.75563,13.69889,0.50705,103.8441,0.35426,110.91615,13.87842
2020-06-10,193.8938,599.3513,519.9,127.53,177.644,297.266,NA,217.516,255.7335,19.25165,1406.25496,3201.44481,939.43265,355.02599,1126.00652,66.12822,177588.68414,2.95,140.49028,4.97495,7.0756,285.88371,209.39324,65.36471,728.4777,399.482,9.84638,13.72884,0.51177,104.4394,0.34436,111.48438,14.04854
2020-06-11,192.0886,598.9395,515.513,126.49,177.735,299.141,NA,218.0788,255.6505,19.23459,1385.31068,3018.55307,894.52561,332.75832,1060.55272,63.94204,174460.85806,2.95,139.62924,4.80633,6.76014,NA,208.24563,64.78864,732.4556,391.072,9.63118,13.36237,0.50027,102.625,0.33456,109.52231,13.85191
2020-06-12,192.2351,598.9395,520.592,127.01,177.807,299.76,NA,218.3499,255.7894,NA,1349.5194,3121.60021,904.09398,341.16234,1091.50053,65.12483,177282.55253,2.96,NA,4.94394,6.95118,276.95118,210.56966,65.51517,732.4556,393.151,9.74275,13.65129,0.49319,101.6403,0.34117,109.9861,13.82309
2020-06-14,NA,577.0946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.71328,NA,726.87,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-15,191.9127,585.9764,515.949,125.71,177.836,299.974,NA,218.3258,255.5041,18.41672,1298.52016,3055.65795,869.08285,336.33141,1100.1595,62.48861,175258.71798,2.96,138.00351,4.92819,6.89425,271.11617,208.08288,64.36218,722.8584,383.989,9.6006,13.4458,0.465,100.7405,0.33413,105.96093,13.30498
2020-06-16,193.8808,597.3036,523.109,126.25,177.895,300.27,NA,218.8615,256.7016,18.82897,1324.17465,3141.23181,905.76855,343.37948,1091.96841,NA,177720.28671,3.05,142.38969,5.07385,7.04102,278.60582,209.14146,65.24455,725.9216,394.676,9.84792,13.5162,0.48997,102.4315,0.3521,107.39048,13.58451
2020-06-17,194.0675,595.4323,524.756,126.51,177.892,300.193,NA,218.8852,256.5239,18.8583,1342.83679,3145.51687,902.11913,337.94854,1087.72149,65.66992,177920.58092,3.02,142.56474,5.0303,7.00338,276.17568,210.03161,66.30795,733.6154,397.125,9.95044,13.56371,0.49116,102.6702,0.35078,108.26302,13.67868
2020-06-18,193.7079,591.0748,526.447,126.48,177.887,300.632,NA,219.5719,256.2139,19.13677,1331.44542,3099.39253,886.9305,336.48383,1063.91817,64.52949,180909.20944,2.95,142.29899,4.96549,6.91278,277.32205,212.08662,66.39578,741.3442,397.646,10.02777,13.75861,0.49163,102.6682,0.34457,107.18358,13.70034
2020-06-19,193.5819,591.0748,528.214,126.82,177.918,300.93,NA,219.9069,256.2383,19.08655,1334.80747,3160.20727,887.21522,348.78942,1063.81667,65.46991,184096.07272,2.99,NA,4.9332,6.91432,278.23858,212.0773,NA,741.3442,401.429,10.08515,14.00138,0.49587,102.6505,0.3486,107.60973,13.69037
2020-06-21,NA,595.2253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.88981,NA,738.8338,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,193.1297,597.89,525.553,126.52,178.004,301.808,NA,220.5705,256.2824,19.0302,1341.3196,3142.59835,880.26818,345.75082,1050.43957,65.38674,185276.07248,3.04,139.07205,4.92535,6.93614,278.29273,207.77905,66.06844,738.7974,398.855,10.01763,14.10675,0.48976,103.3171,0.34383,106.86765,13.43648
2020-06-23,193.3023,608.2406,524.554,126.61,177.958,301.386,NA,220.9771,255.9448,18.85218,1360.87187,3141.21496,880.65258,340.01238,1044.10646,66.73681,184106.84806,3.03,137.92499,4.95531,6.96889,282.74403,206.49646,65.80969,743.499,401.622,10.17618,14.27311,0.48952,103.6984,0.34107,106.23841,13.44541
2020-06-24,193.1859,618.8618,525.091,126.32,177.979,301.815,NA,221.6419,256.083,18.50845,1319.54247,3101.30342,884.49193,332.6033,1023.83401,65.31948,182834.36104,3,141.03064,4.86443,6.90615,275.69056,205.48672,65.74917,741.0414,402.24,10.15113,14.07553,0.50014,104.099,0.34991,106.23605,13.26145
2020-06-25,192.7546,617.3204,526.718,126.44,177.992,302.052,NA,221.3677,256.1388,18.41687,1330.20397,3058.32368,894.30836,332.4931,1018.25955,65.50203,183130.18848,2.88,139.20353,4.79647,6.80183,277.20929,207.08129,65.44887,734.6554,401.941,10.17412,14.11772,0.49108,104.099,0.34511,105.77766,13.22824
2020-06-26,192.759,617.3204,526.911,125.74,178.014,302.265,NA,221.5539,256.1312,18.66073,1269.11843,3010.03562,877.85396,325.27159,1001.52271,64.76863,183624.11379,2.9,NA,4.69528,6.82448,270.89556,207.03148,NA,734.6554,400.143,10.06022,14.23518,0.49746,104.099,0.34163,105.8458,13.26647
2020-06-28,NA,616.9654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.2124,NA,729.5678,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29,192.6371,612.6428,526.532,125.88,178.015,302.206,NA,221.7268,255.9193,18.50255,1300.6324,3019.12354,877.92821,326.00873,1008.73786,65.28679,185308.01167,2.88,135.93572,4.72754,6.89952,273.10696,208.41194,65.23304,720.7208,396.794,9.99714,14.10605,0.48906,103.4234,0.34205,106.00175,13.27936
2020-06-30,192.6835,611.7834,526.361,125.46,178.015,302.254,NA,221.9503,255.9397,18.75676,1277.57716,3011.52717,864.69803,328.17753,1010.46874,65.18585,185318.02254,2.88,135.20629,4.62028,6.89699,272.36584,206.17065,64.89321,713.6535,397.839,10.03226,14.07662,0.49144,104.0444,0.33788,106.40715,13.36497
2020-07-01,192.7165,607.5826,527.405,126.06,177.943,300.808,NA,221.1141,255.3624,18.73765,1321.61754,3040.72266,888.4233,326.68679,1003.3647,65.8027,181741.51191,2.88,NA,4.57551,6.89271,272.49491,206.32059,64.8544,720.143,399.272,10.0329,14.20854,0.49001,104.3296,0.33988,107.2595,13.38871
2020-07-02,193.0303,611.6647,531.841,126.84,178.009,302.12,NA,222.0439,256.1849,19.28126,1331.58785,3107.4361,937.323,338.82803,999.11835,67.68347,184129.10443,3.01,NA,4.68926,6.8873,277.95077,208.60647,65.46146,733.3174,409.914,10.39995,14.57453,0.49876,104.7159,0.34388,109.17695,13.71417
2020-07-03,193.2046,611.6647,NA,126.24,177.969,301.917,NA,221.7909,256.322,19.37038,1337.27095,3124.30173,945.5435,343.60434,NA,67.32088,181006.34727,3.02,NA,4.61059,6.86031,277.32929,208.37079,NA,733.3174,413.266,10.53997,14.71742,0.50144,105.146,0.3428,110.16165,13.6153
2020-07-05,NA,613.1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.89075,NA,728.0127,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-06,193.5928,613.5868,531.132,126.05,177.998,302.153,NA,222.0795,256.5725,19.19991,1368.01097,3127.23976,960.5731,342.23932,1011.02857,67.12792,183493.59987,3.01,139.23223,4.73975,NA,279.98932,208.79852,65.15676,725.2129,421.524,10.93128,14.79192,0.50959,106.4706,0.34579,111.44883,NA
2020-07-07,193.6533,613.319,531.497,125.7,178.008,302.214,NA,221.9944,256.5013,18.91264,1349.74314,3070.91231,962.68379,343.39238,1008.83968,67.17216,184725.66877,2.94,138.96201,4.60619,6.76642,276.87239,209.08681,65.60695,727.2098,419.785,10.83674,14.83872,0.50233,106.2291,0.3475,110.98009,13.50996
2020-07-08,193.5844,610.7955,528.76,125.22,178.012,302.511,NA,222.4536,256.5991,18.8399,1359.88885,3007.06598,949.49718,351.86133,993.20748,68.84353,182010.09753,2.93,139.47725,4.61788,6.8181,274.46011,207.64493,64.72589,726.8331,425.274,11.20268,14.61546,0.49841,106.6611,0.35522,111.765,13.3177
2020-07-09,193.6355,608.2431,530.637,126.24,178.008,302.873,NA,222.2333,256.9258,18.70203,1371.98654,2974.51067,924.06341,345.16872,974.2184,69.83097,179453.14497,2.89,138.85179,4.60661,6.84704,275.30559,208.85419,64.97179,738.7627,430.523,11.44374,14.74947,0.50115,106.4444,0.35152,112.48146,13.36139
2020-07-10,193.5149,608.2431,528.912,126.5,177.992,302.762,NA,221.7191,256.9749,18.70487,1371.18584,2969.26549,914.69912,348.9292,996.58407,69.4487,178189.03261,2.88,NA,4.58573,6.77934,276.13296,208.68784,NA,738.7627,425.468,11.25305,14.71742,0.49544,105.3488,0.34999,112.83834,13.12113
2020-07-12,NA,609.6941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.59907,NA,740.2343,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-13,193.6189,612.0855,526.721,125.98,177.92,301.692,NA,221.3986,256.4859,18.48997,1346.07671,2962.43842,929.71499,344.46692,980.07565,70.41732,181741.63604,2.88,137.77242,4.56693,6.79146,275.36312,206.8663,64.37125,737.1323,424.508,11.13367,14.73414,0.50087,106.3408,0.3504,113.31658,12.94035
2020-07-14,193.6642,601.1972,523.989,124.93,177.955,302.582,NA,222.44,256.936,18.48991,1340.22626,2913.64553,943.93581,341.48908,982.84662,68.86338,179561.0922,2.94,136.17773,4.51728,6.72991,271.65704,205.34504,63.63885,736.3809,418.757,10.90093,14.41197,0.49646,105.6817,0.34833,112.01418,12.84262
