"Dates","EUNW GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2021-09-01,103.98,5.088,95.134,46.987,143.455,229.95,180.84,234.25,135.425,31.661,5.528,6.608,190.7,49.065,59.58,9.658,20.33,1.4398,38.53,4.444,35.545,29.485,24.13,1.0122,17.284
2021-09-02,104.03,5.101,95.246,46.818,143.51,230.3,180.77,235,135.52,31.604,5.514,6.654,182.28,49.065,59.44,9.573,20.335,1.4578,38.465,4.406,35.235,28.845,24.265,1.0088,17.334
2021-09-03,104.08,5.092,94.984,46.781,143.49,229.84,180.145,235.25,135.395,31.554,5.45,6.705,183.18,49.425,60.13,9.612,20.27,1.4516,37.595,4.411,34.725,29.075,23.99,1.0056,17.26
2021-09-06,104.12,5.115,95.17,46.829,143.485,230.07,180.31,236.5,135.395,31.85,5.561,6.72,182.76,49.635,60.69,9.593,20.26,1.4624,38.17,4.4195,35.35,29.02,24.125,1.0046,17.484
2021-09-07,104.075,5.154,95.016,46.621,143.405,228.95,180.015,235.05,135.04,31.852,5.628,6.697,180.44,49.16,60.27,9.617,20.09,1.4548,38.565,4.387,35.475,28.855,23.66,0.9969,17.356
2021-09-08,104.07,5.16,95.22,46.609,143.375,229.06,180.685,235.49,135.12,31.428,5.551,6.655,177.66,48.48,58.92,9.622,19.874,1.459,36.56,4.4005,34.265,28.835,22.91,0.9848,17.182
2021-09-09,104.18,5.138,95.326,46.639,143.465,230.17,181.07,236.92,135.41,31.372,5.51,6.705,176.86,49.135,60.18,9.606,19.872,1.474,36.05,4.365,33.995,28.3,23.095,0.9827,16.918
2021-09-10,104.225,5.133,95.17,46.675,143.43,229.49,180.63,236.76,135.265,31.435,5.52,6.702,176.58,49.335,59.89,9.58,19.808,1.471,37.225,4.407,35.02,28.175,23.005,0.9862,17.048
2021-09-13,104.2,5.148,95.38,46.738,143.44,229.63,181.15,237.28,135.27,31.459,5.471,6.702,178.46,49.43,59.98,9.594,19.854,1.4806,37.685,4.426,35.29,28.59,22.995,0.9883,17.164
2021-09-14,104.345,5.133,95.54,46.657,143.455,230.02,181.625,236.7,135.325,31.271,5.359,6.71,176.18,49.255,60.17,9.486,19.694,1.4814,37.51,4.4295,35.415,28.635,23.04,0.9893,17.306
2021-09-15,104.395,5.157,95.376,46.643,143.42,229.32,181.335,236.16,135.23,31.021,5.249,6.75,179.36,48.93,59.65,9.505,19.704,1.4566,36.56,4.4305,34.765,28.3,22.855,0.9816,17.054
2021-09-16,102.93,5.18,95.364,46.571,143.435,229.29,181.88,235.95,135.24,31.038,5.227,6.809,176.92,48.95,59.66,9.558,19.824,1.4816,36.355,4.4335,34.96,27.635,22.665,0.9972,17.01
2021-09-17,102.82,5.169,95.358,46.442,143.42,228.9,181.635,236.08,135.085,31.01,5.293,6.743,180.02,48.7,59.63,9.426,19.578,1.4682,35.315,4.4245,34.53,27.565,22.49,0.9907,16.784
2021-09-20,102.61,5.158,95.074,46.233,143.42,229.31,182.355,235.8,135.12,30.293,5.125,6.704,176,47.49,59.18,9.291,19.346,1.4614,34.015,4.3055,33.535,27.03,21.975,0.9798,16.296
2021-09-21,102.73,5.155,95.21,46.347,143.44,229.61,182.795,236.12,135.23,30.446,5.145,6.743,174.46,47.745,59.11,9.299,19.472,1.4618,34.975,4.293,34.26,27.47,22.03,0.9843,16.288
2021-09-22,102.77,5.159,95.118,46.404,143.455,229.77,182.455,236.41,135.18,30.921,5.256,6.782,177.2,48.085,60.28,9.368,19.636,1.4722,35.885,4.3785,34.645,28.14,22.39,0.9885,16.708
2021-09-23,102.73,5.147,94.662,46.341,143.405,228.59,181.14,235.88,134.83,31.013,5.204,6.853,178.54,48.59,60.16,9.375,19.63,1.4748,36.115,4.3845,34.89,28.455,21.56,0.98,16.628
2021-09-24,102.57,5.156,94.158,46.14,143.355,227.86,180.87,234.9,134.75,30.836,5.129,6.864,179.48,48.765,59.91,9.342,19.65,1.4612,35.54,4.371,34.385,27.645,21.075,0.9626,16.496
2021-09-27,102.445,5.221,93.914,46.106,143.335,227.76,180.59,235.6,134.7,31.015,5.188,6.862,180.64,49.07,60,9.36,19.52,1.4564,35.61,4.3795,34.255,27.89,21.275,0.9658,16.452
2021-09-28,102.165,5.229,93.674,45.84,143.3,227.08,180.37,235.92,134.49,30.635,5.18,6.741,176.2,48.155,59.37,9.412,19.25,1.4344,34.62,4.332,33.425,27.685,21.08,0.9446,16.176
2021-09-29,102.27,5.247,94.388,46.063,143.315,227.35,181.425,235.8,134.625,30.695,5.2,6.767,176,47.82,60.4,9.512,19.382,1.4436,35.13,4.3265,33.805,27.995,21.315,0.9521,16.288
2021-09-30,102.115,5.311,94.604,46.251,143.305,226.97,181.645,235.22,134.58,31.037,5.277,6.781,177.44,48.08,62.23,9.524,19.536,1.463,35.125,4.323,33.72,28.69,21.63,0.9474,16.578
2021-10-01,102.115,5.306,94.23,46.37,143.35,227.51,182.225,236.3,134.67,30.756,5.201,6.785,175.5,47.27,62.33,9.45,19.526,1.4782,35.44,4.301,34.04,28.56,21.56,0.9601,16.836
2021-10-04,102.035,5.279,93.864,46.01,143.35,227.44,182.14,236.55,134.7,30.22,5.048,6.754,171.94,46.04,63.38,9.396,19.31,1.4614,34.4,4.2625,32.925,28.11,21.225,0.9525,16.744
2021-10-05,101.98,5.397,93.664,46.034,143.34,226.91,181.5,237.7,134.56,30.671,5.161,6.858,172.04,46.75,63.83,9.531,19.69,1.4898,34.655,4.28,33.145,28.445,21.34,0.9744,16.968
2021-10-06,101.425,5.433,94.228,46.144,143.32,226.72,182.855,236.5,134.365,30.427,5.142,6.792,167.52,46.4,65.78,9.743,19.612,1.5124,33.765,4.257,32.44,28.375,21.175,0.965,17.074
2021-10-07,101.71,5.439,94.288,46.198,143.33,227,181.69,236.2,134.465,31.177,5.378,6.877,171.8,47.58,66.02,9.778,19.816,1.5182,34.47,4.3015,32.785,29.09,21.64,0.9733,17.062
2021-10-08,101.535,5.437,93.796,46.018,143.305,226.36,180.925,236.03,134.195,31.135,5.389,6.843,170.2,46.99,67,9.803,19.832,1.5166,35.175,4.272,33.225,29,21.44,0.9762,17.23
2021-10-11,101.355,5.42,93.684,45.888,143.265,225.93,180.735,235.8,133.99,31.33,5.433,6.848,171.38,47.35,67.13,9.852,19.926,1.542,35.15,4.3,32.925,29.22,21.76,0.9711,17.728
2021-10-12,101.16,5.461,93.866,46.021,143.255,225.56,181.43,236.2,133.65,31.133,5.383,6.887,167.36,46.635,67.75,9.971,20.28,1.5482,34.825,4.34,32.805,29.24,21.655,0.9844,17.912
2021-10-13,101.34,5.463,94.106,46.052,143.24,225.98,181.69,236.43,133.8,31.296,5.461,6.953,167.62,46.245,68.88,10.024,20.41,1.5504,34.715,4.327,33.08,29.47,21.455,0.9764,17.738
2021-10-14,101.75,5.491,94.284,46.202,143.29,227.06,181.89,237.55,134.345,31.362,5.408,7.004,174,46.705,69.93,9.984,20.22,1.5608,34.84,4.3605,33.2,29.54,21.045,0.984,17.866
2021-10-15,101.855,5.545,94.072,46.291,143.265,226.66,181.045,238,134.24,31.809,5.489,7.05,174.92,47.57,70.43,10.026,20.215,1.5756,35.785,4.4355,34.005,29.965,20.915,0.9881,17.778
2021-10-18,101.55,5.508,93.754,45.942,143.16,226.08,180.44,238.45,133.915,31.72,5.501,7.022,172.96,47.435,70.12,10.006,20.135,1.5738,34.915,4.4635,33.67,29.83,20.74,0.9836,17.734
2021-10-19,101.605,5.514,93.508,46.052,143.115,225.43,179.675,237.54,133.83,31.958,5.6,6.988,175.8,48.075,69.65,10.024,20.005,1.5762,34.085,4.448,33.14,30.05,20.89,0.9915,17.668
2021-10-20,101.745,5.58,93.396,46.028,143.165,225.74,179.355,237.51,134.005,31.962,5.622,6.937,175.3,47.91,69.6,10.008,19.99,1.576,34.085,4.4615,33.22,30.31,21.17,0.9993,17.608
2021-10-21,101.67,5.592,93.232,45.701,143.135,225.24,179.045,238.59,133.68,31.656,5.595,6.87,174.12,47.67,68.82,9.891,20.18,1.5726,32.425,4.387,32.37,29.455,20.96,0.9915,17.424
2021-10-22,101.67,5.589,93.202,45.47,143.095,225.09,179.135,239.44,133.735,31.585,5.629,6.8,174.3,47.6,68.87,9.867,20.105,1.5748,30.735,4.405,30.98,29.34,21.02,0.994,17.314
2021-10-25,101.585,5.589,93.654,45.787,143.145,225.62,180.025,240.29,133.92,31.878,5.635,6.843,176.66,47.98,68.69,9.933,20.25,1.565,32.89,4.3965,32.37,29.54,21.345,0.9904,17.404
2021-10-26,101.82,5.572,94.056,45.861,143.14,225.53,180.255,240.93,133.985,31.894,5.572,6.93,178.14,48.585,69.03,9.893,20.125,1.5716,32.845,4.4345,32.31,29.5,21.595,0.9947,17.402
2021-10-27,101.855,5.547,94.464,45.77,143.13,226.33,180.98,241.35,134.13,31.634,5.478,6.91,175.5,48.615,68.21,9.885,20.055,1.5668,33.035,4.4195,32.37,29.055,21.855,0.9904,17.226
2021-10-28,101.79,5.482,93.852,45.368,143.02,225.48,179.945,239.35,133.925,31.267,5.416,6.761,176,48.425,66.95,9.718,19.94,1.5452,31.87,4.3465,31.34,28.555,21.645,0.9982,17.244
2021-10-29,101.655,5.523,94.614,45.582,142.81,223.86,181.455,235.57,133.635,31.255,5.413,6.766,173.32,48.225,68.06,9.799,19.984,1.54,32.12,4.326,31.57,28.5,21.585,0.9949,17.306
2021-11-01,101.58,5.512,93.866,45.325,142.845,223.64,180.91,235.61,133.62,31.406,5.462,6.835,173.54,48.415,67.32,9.568,19.912,1.5368,31.905,4.29,31.47,28.435,22.15,1.0006,17.458
2021-11-02,101.7,5.544,94.114,45.288,143.085,225.34,181.65,236.13,134.05,31.181,5.322,6.863,175.56,48.48,66.29,9.599,19.936,1.551,31.255,4.2985,31.215,28.415,22.01,1.0006,17.38
2021-11-03,101.75,5.474,94.058,45.252,143.09,225.63,181.34,235.89,134.025,31.168,5.354,6.858,173.24,48.505,66.63,9.536,19.816,1.559,32.345,4.313,32.26,28.555,22.175,1.0032,17.216
2021-11-04,102.185,5.508,94.878,45.564,143.27,227.16,182.49,237.61,134.575,31.307,5.37,6.9,174,48.52,66.9,9.563,19.848,1.5626,31.805,4.3485,32.365,29.1,22.45,1.0012,17.624
2021-11-05,102.385,5.538,95.378,45.933,143.34,228.12,183.25,239.73,134.935,31.334,5.285,6.971,173.74,49.145,67.33,9.568,20.105,1.6148,32.3,4.4605,33.16,29.285,22.64,0.9985,17.55
2021-11-08,102.41,5.602,95.232,45.919,143.325,227.74,182.395,240.38,134.72,31.505,5.312,7.05,173.8,49.68,67.73,9.59,20.29,1.6264,32.175,4.4645,32.76,29.345,22.97,1.0048,17.486
2021-11-09,102.29,5.549,95.5,46.045,143.385,228.5,183.39,241.24,134.9,31.477,5.296,6.982,172.5,50.1,67.68,9.461,20.285,1.6296,32.77,4.4555,33.385,28.97,22.86,1.0056,17.268
2021-11-10,102.215,5.652,95.244,46.05,143.275,227.26,183.135,240.08,134.585,31.731,5.409,7.045,172.5,50.09,68.54,9.515,20.52,1.6356,33.39,4.4185,33.96,28.92,23.055,0.9983,17.048
2021-11-11,102.115,5.733,94.754,46.34,143.235,226.97,182.22,240.04,134.41,32.2,5.562,7.074,174,50.35,69.26,9.559,20.635,1.6376,34.305,4.4315,34.315,29.525,22.925,1.0054,17.026
2021-11-12,102.055,5.759,95.098,46.2,143.265,227.32,182.55,239.99,134.59,32.304,5.581,7.165,175.5,50.63,69,9.645,20.74,1.6572,33.6,4.4125,33.585,29.305,22.995,1.0042,16.986
2021-11-15,102.075,5.688,95.1,46.248,143.23,227.03,182.33,239.99,134.3,32.355,5.561,7.156,177.76,50.92,68.38,9.596,20.795,1.6282,33.695,4.39,33.545,29.585,24.21,1.0008,16.712
2021-11-16,102.08,5.739,95.732,46.19,143.3,227.23,183.605,240.4,134.22,32.563,5.657,7.143,177.42,51.36,68.66,9.675,20.98,1.6334,33,4.378,33.035,29.68,23.25,0.9999,16.708
2021-11-17,102.025,5.728,95.66,46.195,143.265,227.11,184.025,240.48,133.97,32.509,5.644,7.133,175,51.87,69.18,9.667,21.04,1.6382,32.84,4.3555,32.815,29.565,23.035,1.0056,16.532
2021-11-18,102.095,5.618,95.522,45.85,143.335,227.88,183.8,240.27,134.355,32.03,5.472,7.039,172.82,52.09,68.46,9.602,20.995,1.6152,32.165,4.326,32.635,29.19,22.42,1.0064,16.114
2021-11-19,102.06,5.648,96.03,45.889,143.42,228.97,185.17,240.24,134.665,32.15,5.499,7.079,174.94,52.14,69.85,9.647,20.96,1.6112,32.51,4.3255,32.925,28.815,22.235,0.9969,15.886
2021-11-22,101.985,5.43,95.818,45.795,143.33,228.04,184.86,238.55,134.34,32.083,5.456,6.979,180.5,52.46,70.54,9.643,20.92,1.6152,32.825,4.321,32.92,28.855,22.035,0.9891,15.86
2021-11-23,101.785,5.452,95.088,45.282,143.275,226.67,183.985,236.72,133.94,31.842,5.423,7.02,178.9,51.45,69.86,9.631,20.775,1.6492,31.9,4.289,31.705,28.62,20.325,0.9685,15.982
2021-11-24,101.755,5.524,95.588,45.462,143.255,226.41,185.24,235.8,133.715,32.037,5.461,6.976,182.78,51.84,70.07,9.635,20.77,1.6746,33.295,4.2785,32.65,28.35,21.24,0.9745,15.908
2021-11-25,101.67,5.477,95.414,45.553,143.255,226.67,185.095,237.4,133.66,32.097,5.5,7.051,178.52,51.82,70.75,9.559,20.695,1.6748,33.825,4.2345,32.7,28.325,21.59,0.9788,15.8
2021-11-26,100.78,5.228,93.432,44.818,143.295,228.23,185.67,237,133.625,30.569,5.244,6.652,170.46,49.835,67.31,9.327,19.576,1.5994,31.885,4.035,30.83,26.11,20.47,0.9252,15.036
2021-11-29,101.15,5.213,94.666,44.953,143.265,228.07,186.24,238.05,133.68,30.917,5.274,6.714,172.6,50.81,69.09,9.447,19.44,1.6006,32.3,4.0975,31.085,27.23,20.2,0.9407,15.254
2021-11-30,100.98,5.128,94.704,45.213,143.235,228.29,186.59,238.76,133.81,30.811,5.215,6.744,170.1,50.58,68.24,9.528,19.272,1.6,31.62,4.1525,30.64,27.695,19.25,0.9322,15.61
2021-12-01,101.6,5.24,95.01,45.145,143.09,227.79,185.67,238.24,134.215,31.442,5.291,6.84,174.4,51.86,68.47,9.468,19.696,1.575,32.325,4.3035,31.175,28.975,19.874,0.9553,15.9
2021-12-02,101.47,5.243,95.35,45.24,143.2,228.73,186.315,239.04,134.39,31.324,5.234,6.892,177.92,51.84,69.29,9.401,19.41,1.5844,32.535,4.3035,31.105,28.655,19.366,0.9494,15.916
2021-12-03,101.515,5.28,95.644,45.278,143.17,228.98,187.245,239.65,134.49,30.915,5.078,6.778,176.88,51.6,68.12,9.392,19.278,1.5766,32.905,4.313,31.67,28.445,19.47,0.9547,15.796
2021-12-06,101.645,5.329,96.142,45.379,143.205,229.37,187.495,239.96,134.6,31.072,5.114,6.695,180,51.88,68.66,9.354,19.396,1.5994,33.37,4.3145,31.51,28.775,19.764,0.9653,15.858
2021-12-07,102.09,5.355,96.826,45.707,143.175,229.13,187.435,240.72,134.77,31.723,5.256,6.824,183.18,52.86,70.23,9.461,20.01,1.614,33.905,4.3445,31.72,29.29,21,0.9834,16.172
2021-12-08,101.925,5.234,95.892,45.644,143.045,227.62,184.855,239.08,134.3,31.685,5.275,6.856,181.84,52.13,69.79,9.411,20.09,1.6134,34.21,4.375,32.1,29.27,20.705,0.974,16.06
2021-12-09,101.975,5.209,96.468,45.711,143.135,228.29,186.27,239.73,134.525,31.723,5.301,6.886,181.68,52.41,69.41,9.439,19.894,1.6148,33.725,4.398,31.93,28.72,20.76,0.9775,15.93
2021-12-10,102.025,5.184,96.322,45.507,143.125,228.48,186.29,239.96,134.67,31.515,5.243,6.876,181.58,52.08,69.33,9.409,19.904,1.62,33.78,4.421,31.89,28.16,20.645,0.9802,15.974
2021-12-13,102.065,5.206,96.58,45.597,143.165,229.19,187.055,241.07,134.835,31.15,5.173,6.784,178.94,51.49,68.88,9.353,19.924,1.604,33.76,4.363,31.5,27.9,21.57,0.9637,15.918
2021-12-14,101.945,5.216,96.716,45.566,143.115,228.85,187.195,240.24,134.515,31.039,5.159,6.777,178.38,51.1,68.82,9.269,20.1,1.625,33.66,4.329,31.45,27.81,21.53,0.9638,15.864
2021-12-15,102.005,5.292,96.168,45.171,143.075,228.87,187.29,240.11,134.605,30.731,5.01,6.699,179.52,51.47,69,9.29,19.938,1.6034,32.98,4.37,30.875,27.835,21.165,0.9629,15.442
2021-12-16,102.215,5.389,95.704,45.367,143.045,228.3,186.78,240.15,134.68,31.095,5.068,6.749,179.02,51.86,68.63,9.344,20.25,1.618,33.9,4.509,31.575,28.41,21.225,0.9744,15.828
2021-12-17,102.145,5.399,95.848,45.471,143.13,229.07,187.935,241.12,134.83,30.956,5.03,6.638,180.36,52.08,68.66,9.406,20.395,1.6336,33.475,4.5335,31.7,28.585,18.382,0.9744,15.67
2021-12-20,101.98,5.331,94.962,45.153,143.125,228.8,187.755,240.5,134.685,30.26,4.8725,6.53,176.84,51.21,68.21,9.37,19.848,1.6222,32.325,4.51,30.46,28.055,16.83,0.9563,15.672
2021-12-21,102.195,5.425,95.268,45.521,143.06,227.49,186.8,240.02,134.485,30.879,5.025,6.634,178.22,52.24,69.61,9.434,20.005,1.624,32.535,4.561,30.575,28.65,20.38,0.9712,15.792
2021-12-22,102.355,5.383,95.202,45.535,142.99,227.24,186.1,241.61,134.41,30.952,5.01,6.727,178.52,52.49,69.03,9.427,19.838,1.6046,32.4,4.5405,30.405,28.89,20.56,0.9779,15.89
2021-12-23,102.455,5.415,95.45,45.827,142.92,226.32,185.97,240.7,134.21,31.191,5.053,6.794,180,52.86,69.41,9.58,20.185,1.6222,32.405,4.615,30.42,29.115,22.895,0.9799,15.978
2021-12-27,102.415,5.423,95.46,46.004,142.86,226.16,185.955,240.09,134.23,31.322,5.041,6.8,180.22,53.28,69.32,9.751,20.155,1.6276,32.895,4.6445,30.87,29.51,23.39,0.9779,16.034
2021-12-28,102.505,5.464,95.81,45.938,142.875,226.18,186.26,240.27,134.305,31.278,4.9755,6.862,180.04,53.68,69.42,9.758,20.125,1.6186,32.77,4.702,30.975,29.005,22.05,0.9874,16.238
2021-12-29,102.63,5.408,95.29,45.66,142.845,225.09,184.615,238.8,134.045,31.011,4.886,6.847,179,53.49,68.99,9.748,20.3,1.6044,32.335,4.66,30.54,28.955,21.385,0.9923,16.28
2021-12-30,102.62,5.415,95.622,45.655,142.82,225.32,185.135,239.3,134.015,31.126,4.91,6.886,178.37,53.45,69,9.751,20.5,1.6118,32.91,4.657,30.85,29.15,20.52,0.9861,16.31
2022-01-03,102.62,5.511,95.496,45.647,142.775,224.3,184.56,238.48,133.6,31.643,5.058,7.035,180.02,54.2,69.74,9.82,20.54,1.5662,32.525,4.6795,30.665,29.49,21.52,0.9995,16.608
2022-01-04,102.655,5.503,95.142,45.484,142.78,224.31,183.75,239.32,133.7,31.546,4.959,7.087,179.18,54.92,69.63,9.766,20.72,1.5676,32.36,4.694,30.535,29.43,20.69,1.0056,16.75
2022-01-05,102.745,5.532,94.688,45.509,142.76,224.14,183.07,238.34,133.58,31.34,4.915,7.108,174.08,54.53,68.75,9.756,20.785,1.5662,32.135,4.71,30.34,29.83,20.775,1.0064,16.822
2022-01-06,102.435,5.527,93.99,45.386,142.73,223.74,182.54,236.88,133.32,31.158,4.918,7.071,173.58,54.24,69.06,9.704,20.325,1.5574,31.93,4.7015,30.115,29.54,20.69,0.9905,16.758
2022-01-07,102.4,5.514,93.344,45.405,142.705,223.06,180.98,236.64,133.28,31.224,4.988,7.088,176,52.98,69.76,9.715,20.14,1.533,32.065,4.6905,30.375,29.6,20.94,1.003,16.95
2022-01-10,102.11,5.616,93.194,45.288,142.725,223.29,181.31,236.76,133.05,31.244,4.9825,7.127,174.34,53.19,69.45,9.731,20.025,1.5642,31.845,4.674,30.015,29.705,20.55,1.0144,16.88
2022-01-11,102.195,5.71,93.088,45.364,142.69,223.05,181.09,236.92,132.915,31.802,5.095,7.244,178.16,53.78,69.82,9.955,20.515,1.572,32.81,4.662,30.58,30.31,21.065,1.0354,17.33
2022-01-12,102.29,5.755,92.614,45.476,142.75,223.56,180.52,237.4,133.075,32.104,5.169,7.266,180.56,54,69.6,9.879,20.49,1.5808,33.38,4.716,31.245,31.09,21.85,1.048,17.902
2022-01-13,102.21,5.781,91.722,44.217,142.78,224.13,179.915,237.62,132.64,31.908,5.066,7.229,177.62,54.75,69.84,9.873,20.325,1.593,33.83,4.7175,31.505,30.835,21.44,1.0524,17.78
2022-01-14,102.07,5.787,91.442,44.394,142.705,223.38,180.39,237.19,132.355,31.754,5.062,7.204,175.44,54.29,70.3,9.81,20.385,1.5878,33.86,4.7175,31.475,30.79,21.75,1.0444,17.526
2022-01-17,101.995,5.821,91.286,44.389,142.685,222.9,179.65,236.7,132.255,31.807,5.055,7.236,174.06,54.85,69.84,9.732,20.54,1.591,34.165,4.78,32,30.66,21.795,1.0626,17.46
2022-01-18,101.76,5.879,91.11,44.468,142.71,222.66,180.34,236.68,132.07,31.579,5.067,7.174,172.5,54.03,69.52,9.738,20.415,1.597,34.3,4.724,31.96,30.255,20.36,1.0458,17.06
2022-01-19,101.82,5.934,91.692,44.722,142.675,222.48,180.145,236.33,132.165,31.655,5.073,7.104,172.8,53.66,69.74,9.677,20.575,1.5782,35.185,4.6315,32.33,30.735,21.515,1.043,17.17
2022-01-20,101.925,6.005,92.224,44.865,142.72,222.81,180.42,236.44,132.375,32.261,5.292,7.119,172.76,53.97,70.26,9.744,20.815,1.5834,35.975,4.6575,32.93,31.78,21.45,1.0546,17.154
2022-01-21,101.675,5.951,92.412,44.973,142.75,223.33,181.375,236.55,132.45,31.613,5.159,6.982,170,52.79,70.75,9.617,20.515,1.5814,35.88,4.5685,33.01,31.54,20.95,1.0444,16.78
2022-01-24,101.03,5.784,91.886,44.562,142.77,223.71,182.405,236.52,132.315,30.512,4.9675,6.644,165.88,52.07,69.29,9.514,20.225,1.5606,34.635,4.4115,31.92,30.035,19.792,1.005,15.86
2022-01-25,101.08,5.861,92.208,44.7,142.765,223.49,182.485,236.68,132.235,30.724,5.004,6.795,165.38,52.03,69.65,9.542,20.445,1.592,35.245,4.4225,32.36,30.285,20.565,1.012,15.984
2022-01-26,101.33,5.94,92.812,44.798,142.715,223.13,182.14,236.55,132.27,30.957,5.014,6.8,163.62,52.38,70.46,9.623,20.645,1.5922,36.84,4.497,33.5,30.865,20.27,1.0224,16.372
2022-01-27,101.045,6.016,93.87,45.253,142.73,223.13,183.72,237.15,131.99,30.971,4.9515,6.809,160.82,52.17,71.56,9.738,20.695,1.623,37.68,4.52,34.12,30.74,21.13,1.0302,16.438
2022-01-28,100.405,5.983,93.39,44.976,142.7,222.87,183.89,237.6,131.715,30.604,4.8395,6.799,163.76,50.97,70.81,9.766,20.67,1.6188,37.545,4.388,33.71,30.485,20.72,1.0304,15.988
2022-01-31,100.275,6.044,93.158,45.152,142.605,221.97,183.12,238.12,131.385,31.323,5.036,6.903,167.16,52.18,70.36,9.746,20.89,1.6424,37.82,4.46,34.5,31.46,21.15,1.0384,16.208
2022-02-01,100.67,6.01,92.78,45.293,142.53,221.5,182.34,237.58,131.365,31.603,5.109,6.968,166.74,52.66,70.08,9.712,20.875,1.6296,38.34,4.515,34.51,31.805,21.195,1.0478,16.406
2022-02-02,100.82,5.916,93.228,45.051,142.485,221.32,182.225,237.28,131.34,31.345,5.004,6.974,167.42,52.61,69.4,9.676,20.785,1.646,37.625,4.5325,33.97,31.31,20.925,1.0556,16.618
2022-02-03,99.95,5.822,91.516,44.765,142.085,218.45,178.775,234.24,130.025,30.867,4.963,6.798,162.36,51.62,68.63,9.552,20.65,1.6142,37.245,4.4665,33.595,31.18,20.045,1.0462,16.58
2022-02-04,98.912,5.855,90.788,44.402,141.88,216.86,177.44,232.72,129.01,30.81,4.9575,6.749,163.76,51.21,68.46,9.503,20.715,1.6078,37.025,4.349,33.025,30.84,19.75,1.0364,16.092
2022-02-07,98.646,5.875,90.734,44.684,141.815,216.3,177.365,231.92,128.68,30.831,4.934,6.704,164.24,51.74,69.82,9.597,20.945,1.5952,37.455,4.387,33.24,30.74,20.53,1.037,16.1
2022-02-08,98.916,5.879,90.654,44.873,141.85,215.69,177.515,231.48,128.635,31.117,4.991,6.734,165.32,52.18,70.63,9.653,21.11,1.6202,37.45,4.4585,33.275,31.6,20.76,1.046,16.464
2022-02-09,99.516,5.834,90.88,44.995,141.99,216.54,177.51,232.27,129.31,31.549,5.086,6.801,167.7,52.66,70.96,9.742,21.525,1.634,37.67,4.5215,33.45,31.815,21.195,1.063,16.704
2022-02-10,99.188,5.856,89.958,45.032,141.91,214.84,175.275,230.54,128.62,31.545,5.077,6.743,165.9,52.87,70.7,9.788,21.53,1.616,38.345,4.5455,33.94,32.18,21.295,1.0716,16.496
2022-02-11,98.972,5.9,89.576,45.001,141.785,214.48,176.16,230.66,128.38,31.463,5.057,6.693,165.6,53.03,70.99,9.902,21.615,1.6088,39.12,4.6395,34.49,32.125,21.62,1.0746,16.342
2022-02-14,98.654,5.915,90.036,45.194,141.895,214.68,177.995,231.37,128.415,31.083,4.9875,6.532,165.14,52.32,71,10.004,21.675,1.6182,38.9,4.5895,34.365,32.35,21.04,1.0568,16.036
2022-02-15,98.964,5.978,90.228,45.182,141.94,214.3,177.075,230.75,128.315,31.445,5.032,6.711,165.62,52.73,72.64,10.06,21.885,1.6246,39.28,4.6705,35.235,32.565,21.255,1.0728,16.584
2022-02-16,99.194,6.062,90.102,45.342,142.03,215.1,176.8,231.5,128.475,31.593,5.05,6.668,166.88,52.78,72.24,10.05,22.025,1.6468,39.5,4.703,35.24,32.905,21.28,1.071,16.546
2022-02-17,99.03,6.054,89.978,45.328,142.185,215.94,177.885,232.36,128.675,31.598,5.086,6.686,165.86,52.82,71.3,10.064,22.18,1.648,39.1,4.6815,35.345,33.125,21.025,1.063,16.19
2022-02-18,98.726,6.05,89.896,45.377,142.21,216.23,178.965,232.52,128.715,31.2,4.9385,6.677,165.62,52.61,71.8,10.052,22.125,1.6372,39.14,4.6115,35.19,32.785,21.145,1.0574,15.886
2022-02-21,98.506,6.106,89.308,45.348,142.145,215.81,179.28,232.56,128.505,30.962,4.877,6.669,165.68,52.63,71.67,9.95,21.78,1.6324,39.59,4.5725,35.05,32.075,21.29,1.045,15.35
2022-02-22,98.724,6.106,89.27,45.252,142.145,215.47,178.8,232.61,128.21,30.722,4.814,6.653,166,52.16,71.96,9.977,21.705,1.659,39.625,4.6225,35.26,32.265,20.955,1.0312,15.414
2022-02-23,98.586,6.071,88.38,45.088,142.025,215.45,178.875,233.8,128.075,30.68,4.792,6.6,161.7,52.33,72.33,10.012,21.77,1.6462,39.895,4.555,35.29,32.335,20.82,1.03,14.972
2022-02-24,97.824,6.06,87.25,43.934,142.215,216.65,181.955,237.27,127.765,29.603,4.704,6.282,161.96,50.58,72.31,9.977,21.605,1.6208,38.775,4.4425,34.365,32.16,19.492,0.9687,13.066
2022-02-25,98.988,6.041,88.784,44.979,142.135,216.1,179.705,235.79,127.85,30.31,4.7505,6.56,164.92,51.49,73.8,10.154,21.94,1.6266,38.885,4.59,34.575,32.475,20.455,1.0218,14.316
