Dates,MSDEEEMN Index,MXCN Index,MXIN Index,MXKR Index,MXTW000V Index,MXID Index,MXMY Index,MXTH Index,MXPH Index,MXBR Index,MXMX Index,MXCL Index,MXCO Index,MXPE Index,MXZA Index,MXTR Index,MXGR Index,MXEG Index,MXHU Index,MXCZ Index,MXPL Index,MXSA Index,MXAE Index,MXQA Index,MXKW Index
2011-05-05,285.303,5.95937,10.96254,0.39108,102.3293,0.37834,127.98845,9.7331,11.44291,2444.10675,4262.36965,1942.08288,769.88886,975.08233,81.78962,427504.38,33.13,119.93683,5.13222,15.45661,501.26923,#N/A N/A,41.22333,767.9172,654.8904
2011-05-06,287.858,6.03774,11.28937,0.39535,101.8981,0.38335,129.43664,9.73512,11.41775,2517.66421,4324.43411,1980.5652,788.20303,1015.33815,84.28328,427187.5966,32.87,121.38587,5.17857,15.57888,504.3734,#N/A N/A,41.72137,767.9172,654.8904
2011-05-09,292.39,6.1284,11.38178,0.39589,102.7824,0.38423,131.14348,10.0515,11.58941,2513.56998,4365.50206,1975.73894,795.75152,1031.03906,83.12471,424904.968,32.14,122.14383,5.1456,15.47592,500.2549,#N/A N/A,41.52818,777.1025,647.9602
2011-05-10,291.81,6.10896,11.31606,0.39589,102.6493,0.38514,130.85045,10.17698,11.66987,2538.00502,4396.68431,1997.89635,798.37002,1022.32516,83.58154,414448.0923,33.01,122.37728,5.20706,15.54553,507.44381,#N/A N/A,42.09401,789.4351,648.6142
2011-05-11,292.86,6.19379,11.50258,0.40407,102.9699,0.39523,133.63935,10.41987,11.82529,2507.08911,4408.45348,2002.91863,809.80378,1002.32084,82.57823,403069.2708,33.38,124.94176,5.13969,15.56524,508.29173,#N/A N/A,42.70447,800.3339,638.9951
2011-05-12,290.37,6.1161,11.25539,0.39231,102.648,0.38824,132.25527,10.19167,11.67913,2490.28246,4338.30101,2000.2389,802.73328,992.15852,81.48331,411723.2764,32.47,124.87847,5.0664,15.51297,503.27582,#N/A N/A,42.56024,795.0494,641.1763
2011-05-13,289.614,6.19407,11.49994,0.39368,102.4238,0.39359,132.75317,10.25715,11.71529,2459.75774,4357.87349,2018.8567,813.55104,999.31997,81.07226,397731.2915,32.57,125.89576,5.00948,15.47795,497.73473,#N/A N/A,42.90695,795.0494,641.1763
2011-05-16,286.992,6.07122,11.26807,0.38763,101.5786,0.38687,130.47465,10.25715,11.62252,2454.92958,4341.6831,2005.92254,805.10563,1000.28169,81.87149,404804.9585,31.66,128.12903,4.9925,15.43575,503.77652,#N/A N/A,41.82213,792.1846,627.1977
2011-05-17,287.584,6.0957,11.1977,0.38861,101.5982,0.38687,130.47465,10.25715,11.57024,2472.89344,4282.47001,1980.85392,808.80734,1011.46789,81.14676,405044.0191,32.4,129.99906,4.96335,15.2676,496.78435,#N/A N/A,42.16045,784.9457,627.0395
2011-05-18,288.25,6.10724,11.10408,0.3936,101.9784,0.39037,131.40693,10.06174,11.6471,2455.58906,4337.78401,1980.08415,801.40954,1029.1094,81.14676,395863.4209,31.71,128.30391,4.95518,15.24771,500.92314,#N/A N/A,42.16547,784.3179,629.7224
2011-05-19,287.758,6.10797,11.09212,0.38649,101.5551,0.39312,131.71436,10.04784,11.61087,2438.57393,4329.7029,1960.3705,803.64907,1024.04055,82.2406,395863.4209,31.65,129.38136,4.93279,15.32717,500.11137,#N/A N/A,41.97002,786.8015,624.9427
2011-05-20,289.866,6.15956,11.27658,0.39251,101.095,0.39825,132.51275,10.03598,11.69097,2459.77457,4379.11941,1976.28038,812.39169,1028.76365,82.18295,391860.5134,30.89,130.38397,4.84996,15.31151,501.10973,#N/A N/A,42.29526,786.8015,624.9427
2011-05-23,285.711,6.08392,11.13606,0.38107,100.3058,0.38949,131.3321,9.93474,11.64755,2450.54483,4397.05149,1977.06004,822.25625,1028.82273,80.61873,392315.1956,30.34,134.10517,4.77897,15.11645,496.75467,#N/A N/A,41.79158,768.1216,621.2758
2011-05-24,286.888,6.0865,11.12887,0.38151,100.5296,0.38849,131.60598,10.01814,11.58896,2490.70197,4418.67414,1973.78096,823.11733,1039.13692,81.94522,400464.8196,30.43,132.59626,4.92975,15.11084,497.46427,#N/A N/A,41.30523,763.3048,616.6916
2011-05-25,285.896,6.07214,10.99097,0.37449,100.13,0.38698,131.18527,9.92719,11.3912,2482.08437,4426.17512,1976.69621,814.85289,1050.50691,81.36244,391183.8156,30.74,134.00957,4.8638,14.89942,500.42134,#N/A N/A,40.65422,759.8744,612.5844
2011-05-26,289.239,6.08864,11.10848,0.38989,100.744,0.39023,132.3068,9.97871,11.54887,2515.74664,4442.80255,1992.03822,819.27105,1065.31493,82.05398,391520.2512,30.51,135.21327,4.88431,14.91736,498.68291,#N/A N/A,40.75185,766.5023,612.1557
2011-05-27,289.639,6.07982,11.12727,0.38745,101.0964,0.38673,131.50309,9.9078,11.4844,2521.37719,4423.03233,1981.36741,810.59432,1065.03247,82.70143,377014.4508,29.87,133.42856,4.94622,14.94329,500.07557,#N/A N/A,40.21395,766.5023,612.1557
2011-05-30,289.554,6.11782,11.2019,0.38765,101.7033,0.38867,131.97531,10.03249,11.56879,2522.92498,4420.14429,1993.21986,814.11361,1065.03247,82.68142,372159.755,29.18,138.31919,4.88712,15.05161,501.61584,#N/A N/A,40.70602,761.3904,612.0625
2011-05-31,292.399,6.19389,11.3183,0.3943,103.3254,0.38681,132.54441,9.93116,11.34223,2541.40043,4430.36124,1988.60583,825.29408,1031.30786,84.51675,382515.1923,31.46,135.60017,5.0543,15.09873,510.55049,#N/A N/A,40.92288,762.7933,617.1711
2011-06-01,291.11,6.1753,11.40206,0.39359,103.8307,0.38573,132.59216,9.86481,11.45071,2499.57621,4353.73767,1981.87439,831.21439,979.46367,84.13069,383295.566,30.71,134.47927,5.0423,15.14597,508.15617,#N/A N/A,41.3814,758.3347,615.1232
2011-06-02,289.028,6.03694,11.24824,0.38571,103.2215,0.38573,131.81948,9.68907,11.52613,2512.79375,4322.39425,1979.95576,832.65137,1031.22062,83.41771,383508.1998,30.36,130.02519,5.04084,15.14989,507.68595,#N/A N/A,40.86413,749.7112,607.0411
2011-06-03,285.71,5.89863,11.04672,0.38247,103.7299,0.3825,130.90956,9.54545,11.35168,2492.31032,4219.72659,1961.30554,818.43472,996.11073,82.42745,381357.6789,32.18,128.5854,4.98462,14.8946,506.57516,#N/A N/A,40.41053,749.7112,607.0411
2011-06-06,283.411,5.90794,11.10383,0.38247,103.7299,0.38174,130.38226,9.44226,11.25576,2442.95008,4167.69157,1931.6031,822.15298,846.13436,81.44148,383396.5776,31.76,129.72133,4.96012,14.83021,503.64794,#N/A N/A,40.45355,738.5537,606.297
2011-06-07,282.863,5.84975,11.13168,0.3767,103.8123,0.38009,129.75378,9.21936,11.15261,2448.03461,4171.83051,1928.3943,825.59439,860.00409,82.2672,388655.0251,30.99,129.79438,4.98917,14.87362,510.82357,#N/A N/A,40.09016,746.2247,605.7963
2011-06-08,282.588,5.81963,11.11812,0.37548,103.3155,0.37926,129.84471,9.10345,11.24209,2448.53132,4159.56864,1938.84971,833.87881,879.41801,82.15977,387864.7069,29.92,130.64387,4.98004,14.80397,507.24543,#N/A N/A,40.10874,745.9806,605.5218
2011-06-09,283.767,5.7909,11.15462,0.37404,103.0816,0.37873,130.51007,9.18893,11.20701,2464.64069,4214.45485,1938.96613,836.64648,909.1272,82.23917,389625.851,30.28,133.12771,4.99591,14.70109,505.55203,#N/A N/A,40.25198,754.3203,608.7491
2011-06-10,283.355,5.80428,11.21725,0.37278,101.7001,0.38018,132.45558,9.29954,11.31948,2453.36348,4202.1913,1944.41739,845.89913,913.21739,81.30974,392272.8514,29.61,134.54466,4.91401,14.84011,502.77869,#N/A N/A,40.68041,754.3203,608.7491
2011-06-13,281.982,5.82528,11.18039,0.37323,100.6939,0.37678,131.07492,9.25535,11.22036,2441.97883,4218.58376,1923.91032,836.30414,908.30664,81.2554,391858.6698,29.61,135.14453,4.91401,15.07178,504.20401,#N/A N/A,40.69448,755.1161,610.7847
2011-06-14,282.441,5.78992,11.15669,0.37741,101.7818,0.37629,130.73631,9.40472,11.07274,2452.10061,4265.09812,1900.85683,826.54091,911.6639,81.01947,378362.6329,30.09,135.52441,4.96427,14.95914,508.83319,#N/A N/A,40.38517,756.265,613.8809
2011-06-15,284.476,5.87774,11.24524,0.38527,102.2249,0.38603,133.63055,9.49632,11.39962,2467.20169,4313.12918,1904.97008,829.24322,914.64977,81.27138,372764.1059,29.49,136.6187,4.86847,14.9718,504.69037,#N/A N/A,42.11023,763.3909,616.8576
2011-06-16,282.399,5.78011,11.14264,0.37606,100.2669,0.37836,133.15759,9.386,11.35845,2429.42879,4268.01525,1881.03509,821.84565,896.11664,81.27138,376514.653,28.52,136.16936,4.78593,14.90026,500.39467,#N/A N/A,42.51577,756.8102,615.1322
2011-06-17,278.231,5.66616,10.96835,0.36882,99.47031,0.37426,133.59501,9.29853,11.15333,2420.15531,4231.32083,1895.76046,821.5475,884.58794,80.68867,379019.5216,29.99,134.92141,4.80706,14.94511,502.46624,#N/A N/A,42.12612,756.8102,615.1322
2011-06-20,276.813,5.6549,10.69406,0.36668,98.62675,0.37364,132.61492,9.2237,11.15333,2424.90213,4242.82019,1903.54446,811.26258,881.08921,80.82327,373073.3743,29.33,136.11701,4.75094,14.9739,492.15448,#N/A N/A,41.33533,749.3729,603.7552
2011-06-21,279.333,5.68908,10.70954,0.37249,99.62177,0.37762,132.11279,9.37226,11.25968,2432.01834,4264.39089,1931.9211,811.22378,887.18572,81.72302,374680.9418,30.72,133.95193,4.76336,15.12143,494.88522,#N/A N/A,40.96335,748.9778,608.2932
2011-06-22,278.992,5.70229,10.6757,0.37633,99.7619,0.38055,132.95609,9.32691,11.32527,2430.16996,4293.65245,1928.12348,818.20326,886.88866,80.4494,369508.3467,30.48,132.31081,4.77949,14.92407,489.35614,#N/A N/A,40.39187,749.2258,605.0105
2011-06-23,281.833,5.76428,10.90865,0.37726,98.84303,0.38708,133.77361,9.30064,11.46294,2462.91937,4313.23654,1942.81787,823.15337,909.50099,79.38199,374037.4402,29.54,134.30173,4.68623,14.69105,489.35614,#N/A N/A,40.56031,748.9036,605.1511
2011-06-24,284.146,5.92094,11.20501,0.38601,98.46237,0.39008,134.19087,9.38827,11.60399,2450.24693,4319.64865,1951.12177,826.96487,901.62269,79.65688,376236.2408,29.22,134.43438,4.69068,14.68832,486.54653,#N/A N/A,40.60229,748.9036,605.1511
2011-06-27,281.054,5.87113,11.24245,0.37777,98.08796,0.38305,132.6362,9.16465,11.47454,2441.28042,4320.37024,1936.96795,822.20041,882.44864,80.01156,372022.9587,29.26,130.38907,4.73892,14.39739,483.1843,#N/A N/A,39.82386,752.7543,602.3062
2011-06-28,281.661,5.83599,11.19652,0.37499,97.93422,0.38291,133.2431,9.14048,11.39088,2484.35388,4376.05712,1958.18182,815.10972,892.8457,80.67123,373555.9469,30.08,129.71969,4.77,14.39534,481.12566,#N/A N/A,39.13825,756.6823,599.3787
2011-06-29,284.092,5.80864,11.28888,0.38212,98.98638,0.38291,133.66173,9.35237,11.29288,2493.21869,4437.22091,1959.31216,818.63126,902.52392,81.51198,376842.4058,30.13,126.86659,4.86274,14.67406,489.93459,#N/A N/A,39.42756,760.1046,602.5319
2011-06-30,285.468,5.85595,11.39776,0.38256,100.0615,0.38754,133.59241,9.43974,11.37278,2503.34941,4426.44383,1971.46106,806.58167,900.83391,82.18023,375823.5089,30.63,128.43208,4.85551,14.68185,488.77319,#N/A N/A,39.18844,761.9749,602.5319
2011-07-01,288.425,5.8558,11.35825,0.38863,100.8959,0.39467,134.37028,9.43974,11.57742,2545.20708,4483.70891,1984.98381,815.41589,897.42264,82.6801,380123.4399,31.68,128.42323,4.91626,14.79767,495.13071,#N/A N/A,39.18467,761.9749,602.5319
2011-07-04,291.04,5.98282,11.46821,0.39356,100.9783,0.39889,134.38792,9.99219,11.73927,2553.43795,4508.83061,1974.27215,815.27979,897.42264,83.0337,383731.8778,31.68,129.89235,4.89496,14.6172,493.84098,#N/A N/A,40.1499,772.4938,594.1622
2011-07-05,291.209,6.00478,11.49236,0.39739,100.5692,0.39553,134.67127,9.97603,11.83214,2529.32071,4488.65317,1994.86559,820.56527,895.21802,83.56147,381075.9173,30.94,130.43788,4.81725,14.6172,494.99508,#N/A N/A,40.46886,774.8316,600.4935
2011-07-06,293.186,5.99556,11.55559,0.40225,100.8736,0.39624,136.63261,9.89933,11.85588,2539.03154,4499.28133,1998.30449,808.32403,894.85068,84.09851,377879.9781,30.19,129.20977,4.74578,14.6172,490.61788,#N/A N/A,40.48442,773.4368,596.9167
2011-07-07,293.668,5.99756,11.74575,0.40439,100.8748,0.39837,136.50197,10.03345,11.79941,2537.50871,4538.24062,2010.24676,806.60811,892.13021,84.93785,386106.6716,30.14,130.17383,4.87037,14.83667,497.66539,#N/A N/A,40.66775,775.4286,597.2283
2011-07-08,295.019,6.08267,11.68332,0.40999,100.704,0.4104,138.50034,10.19934,11.96393,2505.60191,4534.48784,2016.53229,802.57309,928.94202,83.97505,383316.5491,29.76,130.92475,4.78831,14.77987,490.52245,#N/A N/A,40.90441,775.4286,597.2283
2011-07-11,295.301,6.06628,11.72032,0.41042,99.72015,0.4155,139.01752,10.18094,12.02345,2474.30768,4545.94575,2033.14587,791.56404,920.63074,83.45125,381759.8942,28.67,127.13972,4.62824,14.69012,478.0137,#N/A N/A,41.51207,774.5892,591.4543
2011-07-12,289.831,5.85962,11.50169,0.39767,97.90522,0.40766,137.5361,10.01303,11.85397,2469.7623,4519.29474,2016.66786,784.37433,937.21893,83.54382,379036.1643,28.77,123.79136,4.57818,14.55913,471.09344,#N/A N/A,41.02221,767.0475,591.9492
2011-07-13,290.532,5.91996,11.55393,0.40164,98.016,0.4094,136.82998,10.1349,11.93128,2487.42756,4517.18021,2011.96466,794.14134,954.85512,84.34199,380722.2346,27.94,124.98599,4.7158,14.60148,478.65124,#N/A N/A,40.92706,771.7927,598.4211
2011-07-14,290.055,5.93205,11.58736,0.39989,97.55682,0.41075,137.42065,10.1788,11.98904,2447.10078,4504.3294,2004.81672,783.79829,955.23695,83.96754,376609.7419,27.93,125.06227,4.65207,14.49803,473.18061,#N/A N/A,40.97331,773.068,596.1816
2011-07-15,290.764,5.9103,11.55656,0.40181,98.71314,0.41502,137.1891,10.1788,12.07279,2434.43596,4505.33644,2021.57902,785.62341,980.07492,84.17847,375481.9513,27.59,125.15951,4.61941,14.3933,474.73092,#N/A N/A,41.00516,773.068,596.1816
2011-07-18,289.455,5.91133,11.59271,0.39872,97.91834,0.41789,136.23318,10.28733,12.16978,2418.58646,4465.4508,1998.36462,787.52844,1007.99204,82.57075,371109.1291,27.57,127.88172,4.38468,14.24887,459.88533,#N/A N/A,40.79818,769.9214,566.5353
2011-07-19,287.841,5.87309,11.61776,0.39643,97.48594,0.41206,134.8325,10.42904,12.13865,2433.89591,4470.12923,1994.73907,801.80778,1019.22887,82.82214,367633.5569,28.05,126.21007,4.42494,14.25719,462.20951,#N/A N/A,40.13309,763.9618,574.2107
2011-07-20,289.769,5.89644,11.4973,0.40311,99.44129,0.41289,135.42478,10.43906,12.17866,2429.16491,4412.66723,1957.32995,795.85974,1026.75679,83.16462,365183.2864,28.06,125.55638,4.5199,14.3062,467.36037,#N/A N/A,40.1465,765.1098,570.2779
2011-07-21,287.78,5.8027,11.30525,0.39621,99.14316,0.4097,134.28541,10.33024,12.01459,2451.7877,4397.30801,1942.19533,789.78854,1019.03868,83.63562,356191.3546,29.15,123.96601,4.64658,14.6244,475.36395,#N/A N/A,39.689,765.8395,581.9852
2011-07-22,290.584,5.93173,11.50611,0.4021,99.34459,0.41643,135.49865,10.61488,12.12883,2455.89976,4419.80508,1951.29133,793.3867,1008.49983,83.16197,344830.6142,31.38,124.06094,4.63758,14.59777,477.7466,#N/A N/A,39.72047,765.8395,581.9852
2011-07-25,289.912,5.85359,11.56568,0.39653,98.43517,0.41217,135.07285,10.65434,12.15754,2469.58881,4388.07486,1942.83726,793.56432,1010.61017,83.63326,349336.2375,30.65,123.3708,4.61348,14.65607,473.67147,#N/A N/A,39.08545,764.767,574.4704
2011-07-26,289.073,5.88747,11.34166,0.39815,99.64158,0.4154,134.87906,10.50516,12.01317,2449.79997,4355.04207,1900.17244,790.82632,1009.04952,83.51882,351206.0646,29.45,122.11933,4.60106,14.45033,472.63939,#N/A N/A,38.88179,764.3961,575.5901
2011-07-27,289.234,5.94328,11.43096,0.40276,99.83258,0.42656,136.06653,10.64929,12.22038,2383.2347,4413.62529,1880.23393,789.36155,990.45464,83.46596,353645.8791,29.39,122.5144,4.51293,14.35954,464.71131,#N/A N/A,39.12972,762.0563,575.5027
2011-07-28,290.048,5.94419,11.33126,0.39961,99.21906,0.4212,135.69324,10.74375,12.25956,2408.16327,4459.64495,1901.90802,802.32038,998.34358,82.85249,366448.7506,28.68,121.97396,4.49535,14.40784,471.66242,#N/A N/A,39.18225,763.2115,571.6457
2011-07-29,286.742,5.85816,11.1741,0.39262,97.74256,0.41743,134.26325,10.63307,12.27806,2414.99096,4422.02753,1881.43513,787.45654,985.30802,82.18833,358407.1118,28.54,121.37198,4.5439,14.49385,473.81047,#N/A N/A,38.97853,763.2115,571.6457
2011-08-01,292.698,5.98421,11.38741,0.40567,99.04976,0.43128,137.17952,10.83778,12.56309,2433.78749,4422.27685,1918.42124,802.00857,989.62006,83.49534,360862.0497,27.9,123.98784,4.43713,14.47906,470.78599,#N/A N/A,40.1427,766.6458,566.8258
2011-08-02,287.107,5.89856,11.24884,0.39504,97.97575,0.4309,136.77618,10.79123,12.53332,2370.11688,4323.81355,1884.73454,801.97155,972.26447,82.57795,358530.0923,26.92,121.64007,4.30927,14.33715,461.91931,#N/A N/A,40.42366,767.1988,576.0038
2011-08-03,279.513,5.73933,11.05173,0.37968,96.55521,0.42366,134.59945,10.57116,12.23911,2299.02811,4221.52846,1827.73738,789.80562,962.02629,81.64505,355116.8549,25.87,119.57014,4.21506,14.23508,445.11323,#N/A N/A,39.80107,764.0242,576.3455
2011-08-04,274.67,5.76489,10.96659,0.37114,95.25291,0.42417,135.12579,10.53447,12.30013,2187.47529,4099.42813,1777.23807,772.54307,928.99605,77.9345,341450.6087,25.53,122.79135,4.10806,14.16887,428.93804,#N/A N/A,40.64331,771.8625,576.6635
2011-08-05,265.814,5.49142,10.60493,0.35794,90.08926,0.39796,131.03547,10.16459,12.01718,2158.86978,4107.65181,1723.14496,753.89259,917.78168,77.34764,322509.7608,25.11,122.09313,4.04392,13.98168,421.05164,#N/A N/A,40.4122,771.8625,576.6635
2011-08-08,252.922,5.35169,10.35946,0.33813,86.61521,0.39308,127.80731,10.02345,11.73478,1967.48963,3825.29366,1576.41556,728.76134,879.57375,73.40326,295800.325,23.45,114.65401,3.89054,13.11024,404.41961,#N/A N/A,38.31831,747.9047,556.0074
2011-08-09,246.84,5.06147,10.16936,0.32353,85.40349,0.37887,125.77112,9.62322,11.28421,2006.00309,3832.68663,1673.69605,748.61521,921.36932,73.40326,299188.1904,23.5,109.14594,3.79598,12.92424,387.5283,#N/A N/A,37.12477,736.3049,550.202
2011-08-10,250.692,5.1885,10.39597,0.32777,88.59296,0.39688,127.59516,9.81896,11.70622,2052.56519,3873.8055,1721.55039,757.42072,904.79211,72.36959,285462.0086,23.18,114.22701,3.46967,12.52648,361.2678,#N/A N/A,37.95098,742.956,552.7515
2011-08-11,251.531,5.15317,10.30091,0.32881,88.30098,0.39437,127.32671,9.81116,11.71724,2103.69354,3971.00042,1750.18995,764.49275,941.90235,74.89246,291573.3902,23.02,112.58727,3.62217,12.48894,381.56273,#N/A N/A,37.46742,740.4334,550.1636
2011-08-12,252.577,5.1435,10.16552,0.32198,87.29092,0.39486,127.6517,9.81116,11.66705,2114.47137,3982.43063,1773.01721,771.28205,944.54514,75.89835,290663.4442,23.42,112.42118,3.67963,12.47312,389.9164,#N/A N/A,37.41215,740.4334,550.1636
2011-08-15,254.535,5.26721,10.16552,0.32198,89.46197,0.39808,128.39914,9.91308,11.56246,2162.09644,4004.30234,1743.74394,760.86324,944.98407,76.00662,295276.5966,23.42,111.92961,3.91541,12.58419,389.9164,#N/A N/A,37.41899,740.2182,551.2062
2011-08-16,256.8,5.28498,9.94643,0.33768,89.20003,0.39826,128.48871,9.82461,11.62252,2162.97813,4010.87123,1728.14995,769.64249,924.03332,75.80627,299134.9421,24.03,111.89556,3.79135,12.54367,398.71392,#N/A N/A,37.21066,741.1539,548.4382
2011-08-17,257.305,5.2698,9.95984,0.33856,88.45535,0.39826,129.06984,9.95443,11.56857,2190.20015,4047.42018,1746.52677,776.79895,953.07154,76.44879,299988.481,23.76,114.70307,3.84667,12.72374,400.07869,#N/A N/A,37.22863,745.5723,546.3723
2011-08-18,252.344,5.2171,9.73578,0.33082,87.20341,0.40878,129.8283,10.0483,11.83003,2106.06145,3926.94832,1715.81704,761.62709,952.03212,74.05446,287748.2713,22.87,116.28628,3.66241,12.77422,371.95765,#N/A N/A,37.45245,744.6794,545.4327
2011-08-19,244.207,5.00778,9.50804,0.30441,84.52773,0.38559,127.28143,9.74504,11.57038,2074.14583,3935.45139,1710.27778,751.91667,954.96528,74.64939,292490.5126,22.57,115.64025,3.59333,12.6142,373.27644,#N/A N/A,37.24438,744.6794,545.4327
2011-08-22,243.82,4.95691,9.62826,0.30024,84.52207,0.38542,126.80145,9.69303,11.41073,2058.76833,3984.76402,1705.73434,754.1183,954.74387,74.71188,293534.1282,21.9,112.78028,3.65895,12.83198,383.14598,#N/A N/A,36.87206,738.1177,547.3494
2011-08-23,248.664,5.06877,9.71067,0.31472,87.19846,0.38901,127.54503,9.55695,11.67059,2097.26825,4076.57908,1726.43694,765.82542,973.67399,74.1302,289570.3258,20.91,112.23723,3.69458,12.80573,384.88233,#N/A N/A,36.92449,739.6049,544.4087
2011-08-24,246.465,4.96077,9.53269,0.30883,86.58167,0.38443,125.86617,9.40603,11.64337,2102.3869,4069.0952,1727.92812,760.70636,984.13822,73.86815,292398.2384,20.38,113.54693,3.6476,13.07212,383.88861,#N/A N/A,36.70053,737.4413,545.7972
2011-08-25,246.155,5.06369,9.43723,0.31148,85.82443,0.38263,125.20278,9.25732,11.653,2070.70285,3982.96451,1712.26166,758.74043,996.59708,73.39248,297320.6587,20.03,114.40898,3.62581,13.15618,385.98027,#N/A N/A,36.87512,742.4495,544.6151
2011-08-26,246.753,4.98077,9.17386,0.31557,85.94746,0.38058,122.32036,9.36286,11.51307,2074.34197,3936.11054,1705.83765,756.93264,997.1399,74.35143,300841.6146,19.62,113.57907,3.65112,13.15326,386.98254,#N/A N/A,36.60763,742.4495,544.6151
2011-08-29,250.979,5.06195,9.51487,0.32547,87.69844,0.38058,122.79951,9.5112,11.51307,2145.63254,4087.64564,1749.44502,772.17511,1007.20441,77.16979,303407.3712,23.01,112.54561,3.76001,13.29828,393.04323,#N/A N/A,37.50971,759.4001,550.8662
2011-08-30,255.062,5.19078,9.74651,0.32995,88.10663,0.38058,122.79951,9.44538,11.51307,2187.64995,4094.32772,1776.91561,783.72512,1037.34831,77.68749,303407.3712,21.58,113.20117,3.69578,13.33067,399.34543,#N/A N/A,37.72718,759.4001,550.8662
2011-08-31,260.609,5.30184,9.74651,0.34002,89.37949,0.38058,122.79951,9.75487,11.63871,2235.12838,4218.50798,1794.483,787.44622,1041.07564,80.87246,303407.3712,20.54,113.28758,3.78123,13.57996,411.90339,#N/A N/A,37.75597,759.4001,550.8662
2011-09-01,264.549,5.37627,9.74651,0.34477,89.39296,0.38058,122.79951,9.85644,11.86087,2284.55188,4285.60834,1832.79927,795.6902,1055.04093,81.77477,303407.3712,20.78,114.21493,3.7061,13.40348,403.06854,#N/A N/A,38.06504,759.4001,550.8662
2011-09-02,261.218,5.30625,10.04633,0.34197,89.21022,0.38058,128.4249,9.82626,12.05576,2208.76575,4209.46983,1817.91875,797.90185,1043.66683,80.14483,315058.2354,19.76,114.93868,3.66427,13.17179,388.84957,#N/A N/A,38.30624,759.4001,550.8662
2011-09-05,254.779,5.15251,10.02184,0.32684,86.79664,0.39644,127.57381,9.70101,12.0349,2139.64577,4041.54446,1760.74389,784.81049,1043.66683,78.6677,306935.5986,19.05,117.59635,3.51426,12.47587,371.47732,#N/A N/A,38.26539,755.5504,551.1785
2011-09-06,255.814,5.21481,10.1943,0.32326,84.42765,0.40163,127.79499,9.8218,11.94349,2204.15356,4153.51015,1772.70518,801.47984,1059.43666,77.82559,317019.7214,18.92,119.01338,3.57795,12.49743,373.20689,#N/A N/A,38.37731,759.1818,548.6147
2011-09-07,261.444,5.27917,10.25518,0.33779,86.395,0.41231,127.90458,9.92792,11.95931,2196.86389,4225.69336,1820.8363,804.63661,1057.30337,80.36218,315986.3268,21.01,118.1022,3.7423,12.7139,388.20936,#N/A N/A,38.19381,763.4557,559.7867
2011-09-08,263.147,5.29274,10.40214,0.34276,86.84724,0.41552,129.22294,10.03399,12.14389,2254.72294,4207.62274,1831.28051,813.02038,1068.54005,81.80218,327530.3702,19.67,119.69749,3.65246,13.02071,384.11749,#N/A N/A,38.3256,760.8569,572.059
2011-09-09,263.129,5.3662,10.30869,0.3397,87.47464,0.41781,130.50569,10.07585,12.34351,2206.84011,4137.9202,1806.92049,818.24028,1066.64718,81.06432,323172.7094,19.75,121.88841,3.35218,12.65893,361.54586,#N/A N/A,39.02019,760.8569,572.059
2011-09-12,259.268,5.15411,9.99629,0.3397,87.47464,0.40799,128.22714,9.84992,12.13832,2183.29536,4111.14132,1746.96112,814.97759,1063.85684,77.87885,324173.5783,18.56,119.4544,3.23353,12.33745,346.85031,#N/A N/A,38.25853,756.6008,568.9401
2011-09-13,256.508,5.11188,9.83545,0.3397,84.98875,0.39879,126.06527,9.67976,11.95318,2150.21882,4062.97593,1735.95186,807.28665,1071.59008,79.15207,333251.9402,18.45,116.65533,3.19035,12.35904,349.44567,#N/A N/A,38.03258,758.5446,574.7369
2011-09-14,253.476,5.09885,9.98252,0.31918,83.22121,0.38466,124.7213,9.56737,11.83569,2155.27928,4106.5991,1736.24763,805.72408,1060.75543,78.99823,326905.7959,18.88,115.37685,3.18178,12.50817,345.68436,#N/A N/A,38.26765,758.1734,584.5329
2011-09-15,253.164,5.06912,10.02631,0.31959,85.41273,0.37779,122.42724,9.59329,11.84961,2161.34708,4149.72957,1719.96827,807.50703,1056.59479,79.62239,328454.2989,18.89,111.00479,3.24964,12.69908,363.44069,#N/A N/A,37.99661,759.6934,582.235
2011-09-16,257.832,5.17133,10.14913,0.33394,87.73375,0.38588,122.42724,9.61234,11.88183,2201.18142,4154.69305,1708.84975,827.34652,1054.5046,79.39528,335528.6926,19.22,111.56798,3.24733,12.33576,369.67378,#N/A N/A,38.18939,759.6934,582.235
2011-09-19,253.786,5.06294,10.05339,0.32695,86.52795,0.37444,121.37527,9.5047,12.00518,2144.43059,4121.53699,1728.54,828.73066,1063.76769,77.40797,333900.3028,18.91,114.78346,3.08102,11.65142,358.23165,#N/A N/A,38.20223,763.5323,572.814
2011-09-20,252.445,5.05097,10.18822,0.32861,86.55505,0.37588,121.1857,9.65641,11.71578,2115.15063,4037.47441,1726.36005,814.03188,1067.90728,77.98192,355355.0982,18.72,116.06639,3.12786,11.59137,361.63432,#N/A N/A,38.02162,767.3925,569.4751
2011-09-21,249.858,4.98097,10.07781,0.32724,87.30099,0.36048,120.16952,9.56933,11.53155,2036.62761,3903.84252,1648.0751,785.91078,1055.8038,75.77542,348783.2612,19.03,114.60056,3.01921,11.95269,357.85009,#N/A N/A,38.13897,772.9933,570.0826
